Freq.	V(n004)/I(R3)
7.24435960074879e+003	(5.26782470331809e+001dB,-9.62687984680712e+001°)
7.26105957435043e+003	(5.26980091135274e+001dB,-9.62544949737836e+001°)
7.27779804536712e+003	(5.27177722756088e+001dB,-9.62402235036553e+001°)
7.29457510254457e+003	(5.27375365053496e+001dB,-9.62259845465447e+001°)
7.31139083483305e+003	(5.27573018204608e+001dB,-9.62117766714347e+001°)
7.32824533138791e+003	(5.27770681888560e+001dB,-9.61976014610735e+001°)
7.34513868157002e+003	(5.27968356192997e+001dB,-9.61834580276622e+001°)
7.36207097494623e+003	(5.28166041070179e+001dB,-9.61693463034090e+001°)
7.37904230128987e+003	(5.28363736472952e+001dB,-9.61552662183409e+001°)
7.39605275058124e+003	(5.28561442309420e+001dB,-9.61412179781547e+001°)
7.41310241300803e+003	(5.28759158624245e+001dB,-9.61272009533625e+001°)
7.43019137896587e+003	(5.28956885372017e+001dB,-9.61132150654168e+001°)
7.44731973905874e+003	(5.29154622371930e+001dB,-9.60992610728930e+001°)
7.46448758409951e+003	(5.29352369579726e+001dB,-9.60853388985038e+001°)
7.48169500511039e+003	(5.29550127042368e+001dB,-9.60714479005143e+001°)
7.49894209332340e+003	(5.29747894807391e+001dB,-9.60575874297137e+001°)
7.51622894018089e+003	(5.29945672605625e+001dB,-9.60437588060572e+001°)
7.53355563733601e+003	(5.30143460531063e+001dB,-9.60299610958710e+001°)
7.55092227665317e+003	(5.30341258542288e+001dB,-9.60161942063756e+001°)
7.56832895020857e+003	(5.30539066507795e+001dB,-9.60024586110891e+001°)
7.58577575029066e+003	(5.30736884432612e+001dB,-9.59887539313774e+001°)
7.60326276940064e+003	(5.30934712367650e+001dB,-9.59750794979180e+001°)
7.62079010025294e+003	(5.31132550047101e+001dB,-9.59614366378753e+001°)
7.63835783577572e+003	(5.31330397568309e+001dB,-9.59478243933603e+001°)
7.65596606911138e+003	(5.31528254983841e+001dB,-9.59342420837345e+001°)
7.67361489361700e+003	(5.31726122074867e+001dB,-9.59206907503458e+001°)
7.69130440286490e+003	(5.31923998849728e+001dB,-9.59071699978356e+001°)
7.70903469064311e+003	(5.32121885271981e+001dB,-9.58936797152951e+001°)
7.72680585095583e+003	(5.32319781351051e+001dB,-9.58802194989770e+001°)
7.74461797802399e+003	(5.32517686915608e+001dB,-9.58667901037544e+001°)
7.76247116628571e+003	(5.32715602021477e+001dB,-9.58533908317792e+001°)
7.78036551039683e+003	(5.32913526679699e+001dB,-9.58400212695486e+001°)
7.79830110523138e+003	(5.33111460720549e+001dB,-9.58266821701688e+001°)
7.81627804588208e+003	(5.33309404201456e+001dB,-9.58133728239121e+001°)
7.83429642766090e+003	(5.33507356953756e+001dB,-9.58000939846609e+001°)
7.85235634609950e+003	(5.33705319081258e+001dB,-9.57868446416801e+001°)
7.87045789694976e+003	(5.33903290416354e+001dB,-9.57736255475529e+001°)
7.88860117618432e+003	(5.34101271018577e+001dB,-9.57604359784455e+001°)
7.90678627999702e+003	(5.34299260812009e+001dB,-9.57472760935129e+001°)
7.92501330480349e+003	(5.34497259766577e+001dB,-9.57341457541493e+001°)
7.94328234724158e+003	(5.34695267807400e+001dB,-9.57210451174086e+001°)
7.96159350417195e+003	(5.34893284860112e+001dB,-9.57079743403064e+001°)
7.97994687267852e+003	(5.35091310986834e+001dB,-9.56949326803959e+001°)
7.99834255006904e+003	(5.35289346159547e+001dB,-9.56819199878828e+001°)
8.01678063387554e+003	(5.35487390124121e+001dB,-9.56689376160687e+001°)
8.03526122185492e+003	(5.35685443034852e+001dB,-9.56559842123076e+001°)
8.05378441198941e+003	(5.35883504865245e+001dB,-9.56430596202907e+001°)
8.07235030248712e+003	(5.36081575498656e+001dB,-9.56301642873562e+001°)
8.09095899178256e+003	(5.36279654818944e+001dB,-9.56172986635047e+001°)
8.10961057853714e+003	(5.36477742937089e+001dB,-9.56044616780216e+001°)
8.12830516163973e+003	(5.36675839828594e+001dB,-9.55916531649685e+001°)
8.14704284020712e+003	(5.36873945288161e+001dB,-9.55788741797564e+001°)
8.16582371358465e+003	(5.37072059382929e+001dB,-9.55661239453398e+001°)
8.18464788134662e+003	(5.37270182089882e+001dB,-9.55534022910173e+001°)
8.20351544329690e+003	(5.37468313386490e+001dB,-9.55407090430538e+001°)
8.22242649946943e+003	(5.37666453114741e+001dB,-9.55280449514069e+001°)
8.24138115012873e+003	(5.37864601298401e+001dB,-9.55154095329882e+001°)
8.26037949577049e+003	(5.38062757961723e+001dB,-9.55028022987827e+001°)
8.27942163712204e+003	(5.38260923038792e+001dB,-9.54902233759252e+001°)
8.29850767514292e+003	(5.38459096464172e+001dB,-9.54776728912820e+001°)
8.31763771102541e+003	(5.38657278127578e+001dB,-9.54651512839381e+001°)
8.33681184619503e+003	(5.38855468100503e+001dB,-9.54526577427248e+001°)
8.35603018231117e+003	(5.39053666364259e+001dB,-9.54401920754031e+001°)
8.37529282126751e+003	(5.39251872764662e+001dB,-9.54277550305031e+001°)
8.39459986519266e+003	(5.39450087374616e+001dB,-9.54153457851044e+001°)
8.41395141645063e+003	(5.39648310131523e+001dB,-9.54029644555804e+001°)
8.43334757764143e+003	(5.39846540927923e+001dB,-9.53906114747914e+001°)
8.45278845160157e+003	(5.40044779838121e+001dB,-9.53782860078757e+001°)
8.47227414140463e+003	(5.40243026755585e+001dB,-9.53659884840412e+001°)
8.49180475036180e+003	(5.40441281619570e+001dB,-9.53537190160001e+001°)
8.51138038202243e+003	(5.40639544460435e+001dB,-9.53414770765295e+001°)
8.53100114017455e+003	(5.40837815173026e+001dB,-9.53292630936393e+001°)
8.55066712884549e+003	(5.41036093879264e+001dB,-9.53170758916288e+001°)
8.57037845230235e+003	(5.41234380293604e+001dB,-9.53049171804249e+001°)
8.59013521505260e+003	(5.41432674584196e+001dB,-9.52927854570200e+001°)
8.60993752184465e+003	(5.41630976602370e+001dB,-9.52806814674253e+001°)
8.62978547766834e+003	(5.41829286381200e+001dB,-9.52686046662508e+001°)
8.64967918775557e+003	(5.42027603863556e+001dB,-9.52565551515920e+001°)
8.66961875758080e+003	(5.42225928992755e+001dB,-9.52445330210448e+001°)
8.68960429286165e+003	(5.42424261803202e+001dB,-9.52325377187627e+001°)
8.70963589955943e+003	(5.42622602148446e+001dB,-9.52205699912465e+001°)
8.72971368387974e+003	(5.42820950109098e+001dB,-9.52086289506149e+001°)
8.74983775227298e+003	(5.43019305539582e+001dB,-9.51967153430389e+001°)
8.77000821143496e+003	(5.43217668521379e+001dB,-9.51848282727404e+001°)
8.79022516830745e+003	(5.43416038909782e+001dB,-9.51729684855130e+001°)
8.81048873007875e+003	(5.43614416832462e+001dB,-9.51611347465889e+001°)
8.83079900418423e+003	(5.43812802054925e+001dB,-9.51493284625918e+001°)
8.85115609830695e+003	(5.44011194660374e+001dB,-9.51375487239890e+001°)
8.87156012037820e+003	(5.44209594551143e+001dB,-9.51257959446681e+001°)
8.89201117857807e+003	(5.44408001765963e+001dB,-9.51140695387366e+001°)
8.91250938133604e+003	(5.44606416253337e+001dB,-9.51023695831922e+001°)
8.93305483733154e+003	(5.44804837962192e+001dB,-9.50906961543690e+001°)
8.95364765549452e+003	(5.45003266932522e+001dB,-9.50790486551537e+001°)
8.97428794500606e+003	(5.45201702932791e+001dB,-9.50674285045304e+001°)
8.99497581529893e+003	(5.45400146185125e+001dB,-9.50558337538023e+001°)
9.01571137605814e+003	(5.45598596458819e+001dB,-9.50442658220985e+001°)
9.03649473722158e+003	(5.45797053795526e+001dB,-9.50327241032898e+001°)
9.05732600898056e+003	(5.45995518191989e+001dB,-9.50212083245559e+001°)
9.07820530178042e+003	(5.46193989509382e+001dB,-9.50097192323988e+001°)
9.09913272632107e+003	(5.46392467881237e+001dB,-9.49982555277234e+001°)
9.12010839355765e+003	(5.46590953214867e+001dB,-9.49868176112863e+001°)
9.14113241470105e+003	(5.46789445417991e+001dB,-9.49754058862015e+001°)
9.16220490121854e+003	(5.46987944444055e+001dB,-9.49640204137263e+001°)
9.18332596483435e+003	(5.47186450473525e+001dB,-9.49526595292346e+001°)
9.20449571753025e+003	(5.47384963143377e+001dB,-9.49413257011358e+001°)
9.22571427154616e+003	(5.47583482680199e+001dB,-9.49300169133650e+001°)
9.24698173938075e+003	(5.47782008948382e+001dB,-9.49187339091471e+001°)
9.26829823379201e+003	(5.47980541948681e+001dB,-9.49074763926074e+001°)
9.28966386779788e+003	(5.48179081591598e+001dB,-9.48962447618202e+001°)
9.31107875467682e+003	(5.48377627969323e+001dB,-9.48850380179255e+001°)
9.33254300796842e+003	(5.48576180947812e+001dB,-9.48738569046190e+001°)
9.35405674147403e+003	(5.48774740484060e+001dB,-9.48627014682735e+001°)
9.37562006925731e+003	(5.48973306671418e+001dB,-9.48515706976240e+001°)
9.39723310564488e+003	(5.49171879377001e+001dB,-9.48404653360065e+001°)
9.41889596522691e+003	(5.49370458558958e+001dB,-9.48293854245676e+001°)
9.44060876285772e+003	(5.49569044221142e+001dB,-9.48183306488175e+001°)
9.46237161365642e+003	(5.49767636367783e+001dB,-9.48073006900335e+001°)
9.48418463300745e+003	(5.49966234912846e+001dB,-9.47962959378721e+001°)
9.50604793656129e+003	(5.50164839906642e+001dB,-9.47853157128453e+001°)
9.52796164023499e+003	(5.50363451127911e+001dB,-9.47743614756660e+001°)
9.54992586021283e+003	(5.50562068854337e+001dB,-9.47634307525222e+001°)
9.57194071294691e+003	(5.50760692774756e+001dB,-9.47525257204679e+001°)
9.59400631515779e+003	(5.50959323076945e+001dB,-9.47416446104540e+001°)
9.61612278383511e+003	(5.51157959541129e+001dB,-9.47307888872765e+001°)
9.63829023623816e+003	(5.51356602219848e+001dB,-9.47199578552975e+001°)
9.66050878989658e+003	(5.51555251120683e+001dB,-9.47091511740826e+001°)
9.68277856261094e+003	(5.51753906206253e+001dB,-9.46983688625361e+001°)
9.70509967245334e+003	(5.51952567439544e+001dB,-9.46876109384437e+001°)
9.72747223776809e+003	(5.52151234693249e+001dB,-9.46768781493838e+001°)
9.74989637717230e+003	(5.52349908112373e+001dB,-9.46661690507167e+001°)
9.77237220955654e+003	(5.52548587570328e+001dB,-9.46554843860509e+001°)
9.79489985408542e+003	(5.52747273031533e+001dB,-9.46448241685945e+001°)
9.81747943019827e+003	(5.52945964551414e+001dB,-9.46341876727002e+001°)
9.84011105760976e+003	(5.53144662049774e+001dB,-9.46235752738145e+001°)
9.86279485631052e+003	(5.53343365401444e+001dB,-9.46129877201217e+001°)
9.88553094656780e+003	(5.53542074798880e+001dB,-9.46024231656325e+001°)
9.90831944892608e+003	(5.53740789981639e+001dB,-9.45918834685826e+001°)
9.93116048420774e+003	(5.53939511097550e+001dB,-9.45813671450799e+001°)
9.95405417351367e+003	(5.54138237977513e+001dB,-9.45708753140591e+001°)
9.97700063822393e+003	(5.54336970679399e+001dB,-9.45604072293408e+001°)
9.99999999999839e+003	(5.54535709170771e+001dB,-9.45499628879740e+001°)
1.00230523807774e+004	(5.54734453464861e+001dB,-9.45395419091488e+001°)
1.00461579027823e+004	(5.54933203484590e+001dB,-9.45291446621461e+001°)
1.00693166885164e+004	(5.55131959198545e+001dB,-9.45187711400960e+001°)
1.00925288607652e+004	(5.55330720666299e+001dB,-9.45084205764498e+001°)
1.01157945425974e+004	(5.55529487675814e+001dB,-9.44980944766267e+001°)
1.01391138573652e+004	(5.55728260332659e+001dB,-9.44877916922078e+001°)
1.01624869287053e+004	(5.55927038606763e+001dB,-9.44775122083117e+001°)
1.01859138805395e+004	(5.56125822468388e+001dB,-9.44672560086715e+001°)
1.02093948370752e+004	(5.56324611888124e+001dB,-9.44570230756234e+001°)
1.02329299228059e+004	(5.56523406882218e+001dB,-9.44468130056441e+001°)
1.02565192625124e+004	(5.56722207285947e+001dB,-9.44366269315920e+001°)
1.02801629812631e+004	(5.56921013252183e+001dB,-9.44264632919642e+001°)
1.03038612044145e+004	(5.57119824662178e+001dB,-9.44163228322852e+001°)
1.03276140576123e+004	(5.57318641442835e+001dB,-9.44062059157299e+001°)
1.03514216667918e+004	(5.57517463702673e+001dB,-9.43961113519723e+001°)
1.03752841581784e+004	(5.57716291278588e+001dB,-9.43860402772536e+001°)
1.03992016582889e+004	(5.57915124234416e+001dB,-9.43759918835925e+001°)
1.04231742939314e+004	(5.58113962543667e+001dB,-9.43659661375057e+001°)
1.04472021922063e+004	(5.58312806089513e+001dB,-9.43559637889818e+001°)
1.04712854805073e+004	(5.58511655027393e+001dB,-9.43459832332710e+001°)
1.04954242865215e+004	(5.58710509150464e+001dB,-9.43360260040838e+001°)
1.05196187382305e+004	(5.58909368478817e+001dB,-9.43260916719738e+001°)
1.05438689639109e+004	(5.59108233032855e+001dB,-9.43161798022954e+001°)
1.05681750921349e+004	(5.59307102878616e+001dB,-9.43062895581240e+001°)
1.05925372517712e+004	(5.59505977765178e+001dB,-9.42964228793343e+001°)
1.06169555719855e+004	(5.59704857849845e+001dB,-9.42865781325992e+001°)
1.06414301822414e+004	(5.59903743018279e+001dB,-9.42767560670737e+001°)
1.06659612123008e+004	(5.60102633337749e+001dB,-9.42669558347501e+001°)
1.06905487922248e+004	(5.60301528694527e+001dB,-9.42571781851599e+001°)
1.07151930523743e+004	(5.60500429065839e+001dB,-9.42474230684194e+001°)
1.07398941234107e+004	(5.60699334474533e+001dB,-9.42376900294772e+001°)
1.07646521362966e+004	(5.60898244943762e+001dB,-9.42279786078768e+001°)
1.07894672222965e+004	(5.61097160315676e+001dB,-9.42182899591615e+001°)
1.08143395129776e+004	(5.61296080659347e+001dB,-9.42086232168807e+001°)
1.08392691402103e+004	(5.61495005953492e+001dB,-9.41989783198414e+001°)
1.08642562361689e+004	(5.61693936131802e+001dB,-9.41893556132697e+001°)
1.08893009333326e+004	(5.61892871264232e+001dB,-9.41797542170600e+001°)
1.09144033644858e+004	(5.62091811194408e+001dB,-9.41701752920652e+001°)
1.09395636627192e+004	(5.62290756038196e+001dB,-9.41606175426842e+001°)
1.09647819614301e+004	(5.62489705685126e+001dB,-9.41510817198988e+001°)
1.09900583943234e+004	(5.62688660070344e+001dB,-9.41415681675604e+001°)
1.10153930954123e+004	(5.62887619310581e+001dB,-9.41320755761166e+001°)
1.10407861990189e+004	(5.63086583296232e+001dB,-9.41226046967555e+001°)
1.10662378397749e+004	(5.63285551917975e+001dB,-9.41131562864410e+001°)
1.10917481526222e+004	(5.63484525429370e+001dB,-9.41037277742114e+001°)
1.11173172728141e+004	(5.63683503540366e+001dB,-9.40943215763251e+001°)
1.11429453359155e+004	(5.63882486278463e+001dB,-9.40849371997265e+001°)
1.11686324778038e+004	(5.64081473716767e+001dB,-9.40755737260173e+001°)
1.11943788346697e+004	(5.64280465747365e+001dB,-9.40662319094442e+001°)
1.12201845430178e+004	(5.64479462443919e+001dB,-9.40569108238972e+001°)
1.12460497396674e+004	(5.64678463653746e+001dB,-9.40476116461252e+001°)
1.12719745617533e+004	(5.64877469541710e+001dB,-9.40383325981775e+001°)
1.12979591467261e+004	(5.65076479865028e+001dB,-9.40290757047072e+001°)
1.13240036323537e+004	(5.65275494789111e+001dB,-9.40198391789387e+001°)
1.13501081567213e+004	(5.65474514207696e+001dB,-9.40106237749771e+001°)
1.13762728582324e+004	(5.65673538060114e+001dB,-9.40014298253506e+001°)
1.14024978756098e+004	(5.65872566331289e+001dB,-9.39922572361153e+001°)
1.14287833478958e+004	(5.66071599233039e+001dB,-9.39831037644095e+001°)
1.14551294144535e+004	(5.66270636388229e+001dB,-9.39739727403283e+001°)
1.14815362149669e+004	(5.66469678009209e+001dB,-9.39648619159029e+001°)
1.15080038894425e+004	(5.66668723991322e+001dB,-9.39557720477348e+001°)
1.15345325782090e+004	(5.66867774366148e+001dB,-9.39467025982316e+001°)
1.15611224219191e+004	(5.67066829074882e+001dB,-9.39376538924076e+001°)
1.15877735615494e+004	(5.67265888104305e+001dB,-9.39286258218016e+001°)
1.16144861384015e+004	(5.67464951350810e+001dB,-9.39196191485334e+001°)
1.16412602941030e+004	(5.67664018982994e+001dB,-9.39106320164552e+001°)
1.16680961706077e+004	(5.67863090852442e+001dB,-9.39016656197427e+001°)
1.16949939101968e+004	(5.68062166992296e+001dB,-9.38927194049720e+001°)
1.17219536554794e+004	(5.68261247299977e+001dB,-9.38837941336687e+001°)
1.17489755493934e+004	(5.68460331899787e+001dB,-9.38748883662299e+001°)
1.17760597352061e+004	(5.68659420599008e+001dB,-9.38660037456271e+001°)
1.18032063565153e+004	(5.68858513477123e+001dB,-9.38571392682213e+001°)
1.18304155572497e+004	(5.69057610523216e+001dB,-9.38482948089173e+001°)
1.18576874816696e+004	(5.69256711771947e+001dB,-9.38394697948692e+001°)
1.18850222743682e+004	(5.69455816986281e+001dB,-9.38306663259668e+001°)
1.19124200802718e+004	(5.69654926382671e+001dB,-9.38218820448919e+001°)
1.19398810446408e+004	(5.69854039905876e+001dB,-9.38131172629262e+001°)
1.19674053130705e+004	(5.70053157364923e+001dB,-9.38043736419949e+001°)
1.19949930314918e+004	(5.70252278886360e+001dB,-9.37956497037079e+001°)
1.20226443461721e+004	(5.70451404461002e+001dB,-9.37869453099804e+001°)
1.20503594037160e+004	(5.70650534034585e+001dB,-9.37782607731003e+001°)
1.20781383510658e+004	(5.70849667598410e+001dB,-9.37695959533802e+001°)
1.21059813355028e+004	(5.71048805053371e+001dB,-9.37609516183971e+001°)
1.21338885046478e+004	(5.71247946572548e+001dB,-9.37523258065046e+001°)
1.21618600064617e+004	(5.71447091966666e+001dB,-9.37437201922233e+001°)
1.21898959892466e+004	(5.71646241227983e+001dB,-9.37351346325749e+001°)
1.22179966016467e+004	(5.71845394439646e+001dB,-9.37265680641060e+001°)
1.22461619926485e+004	(5.72044551503736e+001dB,-9.37180212528158e+001°)
1.22743923115820e+004	(5.72243712413222e+001dB,-9.37094940484124e+001°)
1.23026877081218e+004	(5.72442877161303e+001dB,-9.37009862981370e+001°)
1.23310483322870e+004	(5.72642045786738e+001dB,-9.36924973834692e+001°)
1.23594743344431e+004	(5.72841218101894e+001dB,-9.36840290008393e+001°)
1.23879658653016e+004	(5.73040394281966e+001dB,-9.36755791379484e+001°)
1.24165230759220e+004	(5.73239574275753e+001dB,-9.36671480952798e+001°)
1.24451461177118e+004	(5.73438757941639e+001dB,-9.36587371101760e+001°)
1.24738351424274e+004	(5.73637945364853e+001dB,-9.36503450871354e+001°)
1.25025903021751e+004	(5.73837136494881e+001dB,-9.36419723286334e+001°)
1.25314117494121e+004	(5.74036331417406e+001dB,-9.36336177264709e+001°)
1.25602996369467e+004	(5.74235529901067e+001dB,-9.36252834643993e+001°)
1.25892541179396e+004	(5.74434732077319e+001dB,-9.36169679614624e+001°)
1.26182753459046e+004	(5.74633937987194e+001dB,-9.36086705691693e+001°)
1.26473634747094e+004	(5.74833147445323e+001dB,-9.36003930078126e+001°)
1.26765186585763e+004	(5.75032360583828e+001dB,-9.35921336787348e+001°)
1.27057410520833e+004	(5.75231577263105e+001dB,-9.35838938315874e+001°)
1.27350308101645e+004	(5.75430797570392e+001dB,-9.35756723342510e+001°)
1.27643880881113e+004	(5.75630021411845e+001dB,-9.35674699613346e+001°)
1.27938130415731e+004	(5.75829248784489e+001dB,-9.35592865322402e+001°)
1.28233058265581e+004	(5.76028479821536e+001dB,-9.35511204183427e+001°)
1.28528665994340e+004	(5.76227714203171e+001dB,-9.35429748037731e+001°)
1.28824955169292e+004	(5.76426952244333e+001dB,-9.35348461251082e+001°)
1.29121927361332e+004	(5.76626193716283e+001dB,-9.35267366063012e+001°)
1.29419584144977e+004	(5.76825438617116e+001dB,-9.35186460596928e+001°)
1.29717927098374e+004	(5.77024686945140e+001dB,-9.35105742948473e+001°)
1.30016957803307e+004	(5.77223938834843e+001dB,-9.35025196531148e+001°)
1.30316677845208e+004	(5.77423194103655e+001dB,-9.34944838867116e+001°)
1.30617088813162e+004	(5.77622452705187e+001dB,-9.34864672908493e+001°)
1.30918192299919e+004	(5.77821714774557e+001dB,-9.34784681949914e+001°)
1.31219989901898e+004	(5.78020980220465e+001dB,-9.34704873771187e+001°)
1.31522483219202e+004	(5.78220248997143e+001dB,-9.34625251272678e+001°)
1.31825673855619e+004	(5.78419521149677e+001dB,-9.34545807465997e+001°)
1.32129563418635e+004	(5.78618796587385e+001dB,-9.34466550180404e+001°)
1.32434153519444e+004	(5.78818075446408e+001dB,-9.34387462429646e+001°)
1.32739445772952e+004	(5.79017357500497e+001dB,-9.34308566956723e+001°)
1.33045441797787e+004	(5.79216642886196e+001dB,-9.34229846716589e+001°)
1.33352143216310e+004	(5.79415931558956e+001dB,-9.34151304536758e+001°)
1.33659551654622e+004	(5.79615223474426e+001dB,-9.34072943260974e+001°)
1.33967668742571e+004	(5.79814518633779e+001dB,-9.33994760716114e+001°)
1.34276496113764e+004	(5.80013816947736e+001dB,-9.33916764788523e+001°)
1.34586035405572e+004	(5.80213118553838e+001dB,-9.33838938145382e+001°)
1.34896288259143e+004	(5.80412423363201e+001dB,-9.33761288624096e+001°)
1.35207256319405e+004	(5.80611731332460e+001dB,-9.33683819044987e+001°)
1.35518941235081e+004	(5.80811042418444e+001dB,-9.33606532244523e+001°)
1.35831344658693e+004	(5.81010356759475e+001dB,-9.33529410662671e+001°)
1.36144468246572e+004	(5.81209674222121e+001dB,-9.33452467257093e+001°)
1.36458313658869e+004	(5.81408994809115e+001dB,-9.33375699715274e+001°)
1.36772882559562e+004	(5.81608318432733e+001dB,-9.33299115970608e+001°)
1.37088176616462e+004	(5.81807645186737e+001dB,-9.33222703418271e+001°)
1.37404197501228e+004	(5.82006975029107e+001dB,-9.33146464813983e+001°)
1.37720946889371e+004	(5.82206307963337e+001dB,-9.33070397755079e+001°)
1.38038426460265e+004	(5.82405643857134e+001dB,-9.32994515365326e+001°)
1.38356637897155e+004	(5.82604982895664e+001dB,-9.32918794493520e+001°)
1.38675582887165e+004	(5.82804324992333e+001dB,-9.32843243025154e+001°)
1.38995263121312e+004	(5.83003670015406e+001dB,-9.32767874131192e+001°)
1.39315680294507e+004	(5.83203018105280e+001dB,-9.32692669690015e+001°)
1.39636836105570e+004	(5.83402369175917e+001dB,-9.32617637633707e+001°)
1.39958732257238e+004	(5.83601723141457e+001dB,-9.32542785958131e+001°)
1.40281370456172e+004	(5.83801080142847e+001dB,-9.32468096371456e+001°)
1.40604752412968e+004	(5.84000440049269e+001dB,-9.32393582098409e+001°)
1.40928879842164e+004	(5.84199802911383e+001dB,-9.32319235297635e+001°)
1.41253754462252e+004	(5.84399168644054e+001dB,-9.32245063966486e+001°)
1.41579377995684e+004	(5.84598537343626e+001dB,-9.32171054890117e+001°)
1.41905752168885e+004	(5.84797908879998e+001dB,-9.32097221379120e+001°)
1.42232878712258e+004	(5.84997283349868e+001dB,-9.32023550139176e+001°)
1.42560759360195e+004	(5.85196660668815e+001dB,-9.31950049167720e+001°)
1.42889395851086e+004	(5.85396040752592e+001dB,-9.31876726526710e+001°)
1.43218789927330e+004	(5.85595423743750e+001dB,-9.31803563439352e+001°)
1.43548943335341e+004	(5.85794809603715e+001dB,-9.31730562518497e+001°)
1.43879857825560e+004	(5.85994198248766e+001dB,-9.31657731797528e+001°)
1.44211535152462e+004	(5.86193589685999e+001dB,-9.31585068538670e+001°)
1.44543977074568e+004	(5.86392983877362e+001dB,-9.31512575399969e+001°)
1.44877185354452e+004	(5.86592380920944e+001dB,-9.31440238725550e+001°)
1.45211161758750e+004	(5.86791780688384e+001dB,-9.31368072002066e+001°)
1.45545908058172e+004	(5.86991183187465e+001dB,-9.31296072427091e+001°)
1.45881426027510e+004	(5.87190588426137e+001dB,-9.31224237162953e+001°)
1.46217717445647e+004	(5.87389996412520e+001dB,-9.31152563336502e+001°)
1.46554784095566e+004	(5.87589407064251e+001dB,-9.31081059050992e+001°)
1.46892627764362e+004	(5.87788820435110e+001dB,-9.31009715919040e+001°)
1.47231250243247e+004	(5.87988236488390e+001dB,-9.30938536529498e+001°)
1.47570653327564e+004	(5.88187655323527e+001dB,-9.30867506853333e+001°)
1.47910838816796e+004	(5.88387076677523e+001dB,-9.30796657179005e+001°)
1.48251808514570e+004	(5.88586500786113e+001dB,-9.30725956797613e+001°)
1.48593564228675e+004	(5.88785927431954e+001dB,-9.30655430533942e+001°)
1.48936107771066e+004	(5.88985356760457e+001dB,-9.30585058668827e+001°)
1.49279440957874e+004	(5.89184788690574e+001dB,-9.30514849333909e+001°)
1.49623565609418e+004	(5.89384223232067e+001dB,-9.30444799484280e+001°)
1.49968483550212e+004	(5.89583660394859e+001dB,-9.30374906037869e+001°)
1.50314196608977e+004	(5.89783100143706e+001dB,-9.30305171522501e+001°)
1.50660706618648e+004	(5.89982542352878e+001dB,-9.30235609801064e+001°)
1.51008015416389e+004	(5.90181987168745e+001dB,-9.30166200815146e+001°)
1.51356124843595e+004	(5.90381434556539e+001dB,-9.30096947057761e+001°)
1.51705036745908e+004	(5.90580884526975e+001dB,-9.30027845336624e+001°)
1.52054752973224e+004	(5.90780336909623e+001dB,-9.29958915271959e+001°)
1.52405275379703e+004	(5.90979791806157e+001dB,-9.29890142301058e+001°)
1.52756605823781e+004	(5.91179249363729e+001dB,-9.29821505978553e+001°)
1.53108746168177e+004	(5.91378709276404e+001dB,-9.29753043184579e+001°)
1.53461698279903e+004	(5.91578171691639e+001dB,-9.29684733475671e+001°)
1.53815464030277e+004	(5.91777636485103e+001dB,-9.29616590883531e+001°)
1.54170045294930e+004	(5.91977103804558e+001dB,-9.29548594807585e+001°)
1.54525443953815e+004	(5.92176573525976e+001dB,-9.29480759281239e+001°)
1.54881661891222e+004	(5.92376045752098e+001dB,-9.29413069364345e+001°)
1.55238700995782e+004	(5.92575520313870e+001dB,-9.29345544963936e+001°)
1.55596563160481e+004	(5.92774997359658e+001dB,-9.29278165241891e+001°)
1.55955250282669e+004	(5.92974476811354e+001dB,-9.29210938455034e+001°)
1.56314764264069e+004	(5.93173958591000e+001dB,-9.29143872927936e+001°)
1.56675107010788e+004	(5.93373442711432e+001dB,-9.29076965280731e+001°)
1.57036280433328e+004	(5.93572929276283e+001dB,-9.29010200293796e+001°)
1.57398286446595e+004	(5.93772418162708e+001dB,-9.28943592165603e+001°)
1.57761126969908e+004	(5.93971909383983e+001dB,-9.28877137436022e+001°)
1.58124803927011e+004	(5.94171402953527e+001dB,-9.28810832604273e+001°)
1.58489319246084e+004	(5.94370898839579e+001dB,-9.28744680083107e+001°)
1.58854674859751e+004	(5.94570397010523e+001dB,-9.28678682299015e+001°)
1.59220872705090e+004	(5.94769897480208e+001dB,-9.28612835710368e+001°)
1.59587914723646e+004	(5.94969400262627e+001dB,-9.28547136734230e+001°)
1.59955802861439e+004	(5.95168905371914e+001dB,-9.28481581746102e+001°)
1.60324539068977e+004	(5.95368412641045e+001dB,-9.28416191173196e+001°)
1.60694125301260e+004	(5.95567922265734e+001dB,-9.28350937324639e+001°)
1.61064563517799e+004	(5.95767434079237e+001dB,-9.28285840654792e+001°)
1.61435855682621e+004	(5.95966948186896e+001dB,-9.28220885407767e+001°)
1.61808003764279e+004	(5.96166464422248e+001dB,-9.28156092148419e+001°)
1.62181009735865e+004	(5.96365982981559e+001dB,-9.28091432877998e+001°)
1.62554875575020e+004	(5.96565503698639e+001dB,-9.28026928188184e+001°)
1.62929603263944e+004	(5.96765026588732e+001dB,-9.27962574367579e+001°)
1.63305194789405e+004	(5.96964551712543e+001dB,-9.27898361526627e+001°)
1.63681652142753e+004	(5.97164078994937e+001dB,-9.27834298124661e+001°)
1.64058977319926e+004	(5.97363608451565e+001dB,-9.27770380363523e+001°)
1.64437172321465e+004	(5.97563140098211e+001dB,-9.27706604401639e+001°)
1.64816239152522e+004	(5.97762673769496e+001dB,-9.27642991122307e+001°)
