Freq.	V(n004)/I(R1)
1.07646521362966e+004	(5.64657871620618e+001dB,-9.38763448951323e+001°)
1.07894672222965e+004	(5.64874510648959e+001dB,-9.38659077026718e+001°)
1.08143395129776e+004	(5.65091240077618e+001dB,-9.38554912222838e+001°)
1.08392691402103e+004	(5.65308060301956e+001dB,-9.38450955184109e+001°)
1.08642562361689e+004	(5.65524971741643e+001dB,-9.38347204415450e+001°)
1.08893009333326e+004	(5.65741974797293e+001dB,-9.38243660533719e+001°)
1.09144033644858e+004	(5.65959069893843e+001dB,-9.38140322005285e+001°)
1.09395636627192e+004	(5.66176257441546e+001dB,-9.38037188988881e+001°)
1.09647819614301e+004	(5.66393537866324e+001dB,-9.37934260339519e+001°)
1.09900583943234e+004	(5.66610911579451e+001dB,-9.37831536617194e+001°)
1.10153930954123e+004	(5.66828379012232e+001dB,-9.37729016642505e+001°)
1.10407861990189e+004	(5.67045940590012e+001dB,-9.37626700080753e+001°)
1.10662378397749e+004	(5.67263596745193e+001dB,-9.37524586146400e+001°)
1.10917481526222e+004	(5.67481347904255e+001dB,-9.37422674907017e+001°)
1.11173172728141e+004	(5.67699194505090e+001dB,-9.37320965543611e+001°)
1.11429453359155e+004	(5.67917136984025e+001dB,-9.37219457655660e+001°)
1.11686324778038e+004	(5.68135175775844e+001dB,-9.37118151266486e+001°)
1.11943788346697e+004	(5.68353311331102e+001dB,-9.37017045064844e+001°)
1.12201845430178e+004	(5.68571544090187e+001dB,-9.36916139040502e+001°)
1.12460497396674e+004	(5.68789874504958e+001dB,-9.36815432284864e+001°)
1.12719745617533e+004	(5.69008303012823e+001dB,-9.36714925645481e+001°)
1.12979591467261e+004	(5.69226830084301e+001dB,-9.36614616848619e+001°)
1.13240036323537e+004	(5.69445456162523e+001dB,-9.36514506711555e+001°)
1.13501081567213e+004	(5.69664181710791e+001dB,-9.36414594257291e+001°)
1.13762728582324e+004	(5.69883007190985e+001dB,-9.36314878935935e+001°)
1.14024978756098e+004	(5.70101933054943e+001dB,-9.36215361530120e+001°)
1.14287833478958e+004	(5.70320959787660e+001dB,-9.36116039660949e+001°)
1.14551294144535e+004	(5.70540087846853e+001dB,-9.36016914079325e+001°)
1.14815362149669e+004	(5.70759317710465e+001dB,-9.35917983718503e+001°)
1.15080038894425e+004	(5.70978649850786e+001dB,-9.35819248398275e+001°)
1.15345325782090e+004	(5.71198084743101e+001dB,-9.35720707924924e+001°)
1.15611224219191e+004	(5.71417622865706e+001dB,-9.35622362091095e+001°)
1.15877735615494e+004	(5.71637264712855e+001dB,-9.35524209301610e+001°)
1.16144861384015e+004	(5.71857010760288e+001dB,-9.35426250229338e+001°)
1.16412602941030e+004	(5.72076861504046e+001dB,-9.35328483700993e+001°)
1.16680961706077e+004	(5.72296817430315e+001dB,-9.35230909904311e+001°)
1.16949939101968e+004	(5.72516879036995e+001dB,-9.35133528091977e+001°)
1.17219536554794e+004	(5.72737046825088e+001dB,-9.35036337497490e+001°)
1.17489755493934e+004	(5.72957321294417e+001dB,-9.34939337800062e+001°)
1.17760597352061e+004	(5.73177702943645e+001dB,-9.34842529130370e+001°)
1.18032063565153e+004	(5.73398192283206e+001dB,-9.34745910674061e+001°)
1.18304155572497e+004	(5.73618789822407e+001dB,-9.34649482065602e+001°)
1.18576874816696e+004	(5.73839496073752e+001dB,-9.34553242924267e+001°)
1.18850222743682e+004	(5.74060311557257e+001dB,-9.34457192382967e+001°)
1.19124200802718e+004	(5.74281236787571e+001dB,-9.34361330498784e+001°)
1.19398810446408e+004	(5.74502272286894e+001dB,-9.34265656844549e+001°)
1.19674053130705e+004	(5.74723418584989e+001dB,-9.34170170502678e+001°)
1.19949930314918e+004	(5.74944676206313e+001dB,-9.34074871486554e+001°)
1.20226443461721e+004	(5.75166045682924e+001dB,-9.33979759321271e+001°)
1.20503594037160e+004	(5.75387527550205e+001dB,-9.33884833515722e+001°)
1.20781383510658e+004	(5.75609122351174e+001dB,-9.33790093082912e+001°)
1.21059813355028e+004	(5.75830830615039e+001dB,-9.33695538937497e+001°)
1.21338885046478e+004	(5.76052652895854e+001dB,-9.33601169582257e+001°)
1.21618600064617e+004	(5.76274589738196e+001dB,-9.33506984943033e+001°)
1.21898959892466e+004	(5.76496641694352e+001dB,-9.33412984449195e+001°)
1.22179966016467e+004	(5.76718809315762e+001dB,-9.33319167998753e+001°)
1.22461619926485e+004	(5.76941093161614e+001dB,-9.33225534990493e+001°)
1.22743923115820e+004	(5.77163493794574e+001dB,-9.33132084805826e+001°)
1.23026877081218e+004	(5.77386011776523e+001dB,-9.33038817298115e+001°)
1.23310483322870e+004	(5.77608647672864e+001dB,-9.32945732308072e+001°)
1.23594743344431e+004	(5.77831402056825e+001dB,-9.32852829171624e+001°)
1.23879658653016e+004	(5.78054275505195e+001dB,-9.32760107206732e+001°)
1.24165230759220e+004	(5.78277268598340e+001dB,-9.32667565713223e+001°)
1.24451461177118e+004	(5.78500381903118e+001dB,-9.32575205955948e+001°)
1.24738351424274e+004	(5.78723616019964e+001dB,-9.32483025722013e+001°)
1.25025903021751e+004	(5.78946971535840e+001dB,-9.32391024758157e+001°)
1.25314117494121e+004	(5.79170449032829e+001dB,-9.32299203796866e+001°)
1.25602996369467e+004	(5.79394049113808e+001dB,-9.32207561563317e+001°)
1.25892541179396e+004	(5.79617772372540e+001dB,-9.32116098265304e+001°)
1.26182753459046e+004	(5.79841619415071e+001dB,-9.32024813094666e+001°)
1.26473634747094e+004	(5.80065590846931e+001dB,-9.31933705728787e+001°)
1.26765186585763e+004	(5.80289687281696e+001dB,-9.31842775324588e+001°)
1.27057410520833e+004	(5.80513909323939e+001dB,-9.31752022541828e+001°)
1.27350308101645e+004	(5.80738257594865e+001dB,-9.31661446509783e+001°)
1.27643880881113e+004	(5.80962732719524e+001dB,-9.31571046337790e+001°)
1.27938130415731e+004	(5.81187335318306e+001dB,-9.31480822137988e+001°)
1.28233058265581e+004	(5.81412066024024e+001dB,-9.31390772987268e+001°)
1.28528665994340e+004	(5.81636925460619e+001dB,-9.31300899484463e+001°)
1.28824955169292e+004	(5.81861914268767e+001dB,-9.31211200677453e+001°)
1.29121927361332e+004	(5.82087033088848e+001dB,-9.31121676110199e+001°)
1.29419584144977e+004	(5.82312282565228e+001dB,-9.31032325311133e+001°)
1.29717927098374e+004	(5.82537663337778e+001dB,-9.30943148832023e+001°)
1.30016957803307e+004	(5.82763176071695e+001dB,-9.30854144615369e+001°)
1.30316677845208e+004	(5.82988821410700e+001dB,-9.30765313704747e+001°)
1.30617088813162e+004	(5.83214600015377e+001dB,-9.30676655573215e+001°)
1.30918192299919e+004	(5.83440512554677e+001dB,-9.30588169152674e+001°)
1.31219989901898e+004	(5.83666559688935e+001dB,-9.30499854932129e+001°)
1.31522483219202e+004	(5.83892742099660e+001dB,-9.30411711284274e+001°)
1.31825673855619e+004	(5.84119060451300e+001dB,-9.30323739199499e+001°)
1.32129563418635e+004	(5.84345515429526e+001dB,-9.30235937546121e+001°)
1.32434153519444e+004	(5.84572107715756e+001dB,-9.30148306233674e+001°)
1.32739445772952e+004	(5.84798837999931e+001dB,-9.30060844626914e+001°)
1.33045441797787e+004	(5.85025706967800e+001dB,-9.29973553142651e+001°)
1.33352143216310e+004	(5.85252715326419e+001dB,-9.29886430047317e+001°)
1.33659551654622e+004	(5.85479863761738e+001dB,-9.29799476803325e+001°)
1.33967668742571e+004	(5.85707152993789e+001dB,-9.29712691105867e+001°)
1.34276496113764e+004	(5.85934583717324e+001dB,-9.29626074397367e+001°)
1.34586035405572e+004	(5.86162156656978e+001dB,-9.29539624874713e+001°)
1.34896288259143e+004	(5.86389872520658e+001dB,-9.29453343420980e+001°)
1.35207256319405e+004	(5.86617732041953e+001dB,-9.29367228195275e+001°)
1.35518941235081e+004	(5.86845735933564e+001dB,-9.29281280602844e+001°)
1.35831344658693e+004	(5.87073884933924e+001dB,-9.29195499316152e+001°)
1.36144468246572e+004	(5.87302179781811e+001dB,-9.29109883532093e+001°)
1.36458313658869e+004	(5.87530621212151e+001dB,-9.29024433529361e+001°)
1.36772882559562e+004	(5.87759209968751e+001dB,-9.28939149027445e+001°)
1.37088176616462e+004	(5.87987946800092e+001dB,-9.28854029732499e+001°)
1.37404197501228e+004	(5.88216832459360e+001dB,-9.28769075337218e+001°)
1.37720946889371e+004	(5.88445867708703e+001dB,-9.28684284964523e+001°)
1.38038426460265e+004	(5.88675053306583e+001dB,-9.28599658833030e+001°)
1.38356637897155e+004	(5.88904390024710e+001dB,-9.28515196035117e+001°)
1.38675582887165e+004	(5.89133878631176e+001dB,-9.28430896764475e+001°)
1.38995263121312e+004	(5.89363519898943e+001dB,-9.28346761206593e+001°)
1.39315680294507e+004	(5.89593314618522e+001dB,-9.28262787847877e+001°)
1.39636836105570e+004	(5.89823263572691e+001dB,-9.28178976843673e+001°)
1.39958732257238e+004	(5.90053367553409e+001dB,-9.28095327774173e+001°)
1.40281370456172e+004	(5.90283627353409e+001dB,-9.28011840773003e+001°)
1.40604752412968e+004	(5.90514043778883e+001dB,-9.27928514825780e+001°)
1.40928879842164e+004	(5.90744617628439e+001dB,-9.27845350610543e+001°)
1.41253754462252e+004	(5.90975349718420e+001dB,-9.27762347084423e+001°)
1.41579377995684e+004	(5.91206240861871e+001dB,-9.27679504331636e+001°)
1.41905752168885e+004	(5.91437291885419e+001dB,-9.27596821275719e+001°)
1.42232878712258e+004	(5.91668503608263e+001dB,-9.27514298550367e+001°)
1.42560759360195e+004	(5.91899876867457e+001dB,-9.27431935049547e+001°)
1.42889395851086e+004	(5.92131412496908e+001dB,-9.27349730805996e+001°)
1.43218789927330e+004	(5.92363111335831e+001dB,-9.27267685842739e+001°)
1.43548943335341e+004	(5.92594974237187e+001dB,-9.27185799006054e+001°)
1.43879857825560e+004	(5.92827002050903e+001dB,-9.27104070289855e+001°)
1.44211535152462e+004	(5.93059195623931e+001dB,-9.27022500851192e+001°)
1.44543977074568e+004	(5.93291555833864e+001dB,-9.26941088320454e+001°)
1.44877185354452e+004	(5.93524083538594e+001dB,-9.26859833831085e+001°)
1.45211161758750e+004	(5.93756779618324e+001dB,-9.26778736153376e+001°)
1.45545908058172e+004	(5.93989644950433e+001dB,-9.26697795220267e+001°)
1.45881426027510e+004	(5.94222680413711e+001dB,-9.26617011548566e+001°)
1.46217717445647e+004	(5.94455886905165e+001dB,-9.26536383862301e+001°)
1.46554784095566e+004	(5.94689265319100e+001dB,-9.26455912057277e+001°)
1.46892627764362e+004	(5.94922816555541e+001dB,-9.26375596018265e+001°)
1.47231250243247e+004	(5.95156541520278e+001dB,-9.26295435618901e+001°)
1.47570653327564e+004	(5.95390441124901e+001dB,-9.26215430721561e+001°)
1.47910838816796e+004	(5.95624516295207e+001dB,-9.26135579968794e+001°)
1.48251808514570e+004	(5.95858767946145e+001dB,-9.26055884402049e+001°)
1.48593564228675e+004	(5.96093197011138e+001dB,-9.25976343241711e+001°)
1.48936107771066e+004	(5.96327804425391e+001dB,-9.25896956299018e+001°)
1.49279440957874e+004	(5.96562591138471e+001dB,-9.25817722151725e+001°)
1.49623565609418e+004	(5.96797558080940e+001dB,-9.25738643027125e+001°)
1.49968483550212e+004	(5.97032706222860e+001dB,-9.25659716253920e+001°)
1.50314196608977e+004	(5.97268036515379e+001dB,-9.25580942816730e+001°)
1.50660706618648e+004	(5.97503549928347e+001dB,-9.25502321848732e+001°)
1.51008015416389e+004	(5.97739247425334e+001dB,-9.25423854321369e+001°)
1.51356124843595e+004	(5.97975129997020e+001dB,-9.25345538102718e+001°)
1.51705036745908e+004	(5.98211198619559e+001dB,-9.25267374140535e+001°)
1.52054752973224e+004	(5.98447454275481e+001dB,-9.25189363383242e+001°)
1.52405275379703e+004	(5.98683897982862e+001dB,-9.25111502398310e+001°)
1.52756605823781e+004	(5.98920530732923e+001dB,-9.25033792727176e+001°)
1.53108746168177e+004	(5.99157353531719e+001dB,-9.24956234659785e+001°)
1.53461698279903e+004	(5.99394367400170e+001dB,-9.24878827217401e+001°)
1.53815464030277e+004	(5.99631573357476e+001dB,-9.24801570666539e+001°)
1.54170045294930e+004	(5.99868972441946e+001dB,-9.24724463363326e+001°)
1.54525443953815e+004	(6.00106565677806e+001dB,-9.24647506817714e+001°)
1.54881661891222e+004	(6.00344354112643e+001dB,-9.24570699994463e+001°)
1.55238700995782e+004	(6.00582338792528e+001dB,-9.24494043116939e+001°)
1.55596563160481e+004	(6.00820520778675e+001dB,-9.24417535118247e+001°)
1.55955250282669e+004	(6.01058901130888e+001dB,-9.24341176196818e+001°)
1.56314764264069e+004	(6.01297480915916e+001dB,-9.24264966543720e+001°)
1.56675107010788e+004	(6.01536261215794e+001dB,-9.24188905048810e+001°)
1.57036280433328e+004	(6.01775243103029e+001dB,-9.24112993174816e+001°)
1.57398286446595e+004	(6.02014427686219e+001dB,-9.24037227837878e+001°)
1.57761126969908e+004	(6.02253816043845e+001dB,-9.23961611780829e+001°)
1.58124803927011e+004	(6.02493409290576e+001dB,-9.23886143188944e+001°)
1.58489319246084e+004	(6.02733208535920e+001dB,-9.23810822185494e+001°)
1.58854674859751e+004	(6.02973214900834e+001dB,-9.23735648227949e+001°)
1.59220872705090e+004	(6.03213429505380e+001dB,-9.23660622077331e+001°)
1.59587914723646e+004	(6.03453853489442e+001dB,-9.23585742509604e+001°)
1.59955802861439e+004	(6.03694487987990e+001dB,-9.23511010267233e+001°)
1.60324539068977e+004	(6.03935334155920e+001dB,-9.23436424096409e+001°)
1.60694125301260e+004	(6.04176393147461e+001dB,-9.23361984053689e+001°)
1.61064563517799e+004	(6.04417666120378e+001dB,-9.23287690855614e+001°)
1.61435855682621e+004	(6.04659154252517e+001dB,-9.23213543205480e+001°)
1.61808003764279e+004	(6.04900858717123e+001dB,-9.23139541800146e+001°)
1.62181009735865e+004	(6.05142780707634e+001dB,-9.23065685311796e+001°)
1.62554875575020e+004	(6.05384921413020e+001dB,-9.22991974417127e+001°)
1.62929603263944e+004	(6.05627282030207e+001dB,-9.22918409791071e+001°)
1.63305194789405e+004	(6.05869863780592e+001dB,-9.22844989386594e+001°)
1.63681652142753e+004	(6.06112667877185e+001dB,-9.22771713852131e+001°)
1.64058977319926e+004	(6.06355695545247e+001dB,-9.22698583150225e+001°)
1.64437172321465e+004	(6.06598948018244e+001dB,-9.22625597233682e+001°)
1.64816239152522e+004	(6.06842426542007e+001dB,-9.22552755357745e+001°)
1.65196179822873e+004	(6.07086132366588e+001dB,-9.22480057449616e+001°)
1.65576996346924e+004	(6.07330066746332e+001dB,-9.22407504117992e+001°)
1.65958690743727e+004	(6.07574230948147e+001dB,-9.22335095275616e+001°)
1.66341265036988e+004	(6.07818626259767e+001dB,-9.22262828738456e+001°)
1.66724721255077e+004	(6.08063253952912e+001dB,-9.22190706473315e+001°)
1.67109061431042e+004	(6.08308115324368e+001dB,-9.22118727662283e+001°)
1.67494287602615e+004	(6.08553211675546e+001dB,-9.22046892170342e+001°)
1.67880401812227e+004	(6.08798544316658e+001dB,-9.21975199851712e+001°)
1.68267406107018e+004	(6.09044114566781e+001dB,-9.21903650549732e+001°)
1.68655302538845e+004	(6.09289923758019e+001dB,-9.21832243389343e+001°)
1.69044093164297e+004	(6.09535973219220e+001dB,-9.21760979604574e+001°)
1.69433780044703e+004	(6.09782264296494e+001dB,-9.21689859011457e+001°)
1.69824365246145e+004	(6.10028798353273e+001dB,-9.21618879987805e+001°)
1.70215850839466e+004	(6.10275576745876e+001dB,-9.21548043745701e+001°)
1.70608238900283e+004	(6.10522600848097e+001dB,-9.21477350066855e+001°)
1.71001531508999e+004	(6.10769872051260e+001dB,-9.21406797282144e+001°)
1.71395730750813e+004	(6.11017391735749e+001dB,-9.21336387302381e+001°)
1.71790838715729e+004	(6.11265161311866e+001dB,-9.21266118432633e+001°)
1.72186857498571e+004	(6.11513182179147e+001dB,-9.21195992578255e+001°)
1.72583789198990e+004	(6.11761455771250e+001dB,-9.21126007290217e+001°)
1.72981635921480e+004	(6.12009983515304e+001dB,-9.21056163001987e+001°)
1.73380399775384e+004	(6.12258766840152e+001dB,-9.20986461607018e+001°)
1.73780082874907e+004	(6.12507807208971e+001dB,-9.20916900606576e+001°)
1.74180687339131e+004	(6.12757106074605e+001dB,-9.20847481145307e+001°)
1.74582215292020e+004	(6.13006664908122e+001dB,-9.20778202895229e+001°)
1.74984668862435e+004	(6.13256485194819e+001dB,-9.20709064774967e+001°)
1.75388050184146e+004	(6.13506568414007e+001dB,-9.20640068652180e+001°)
1.75792361395839e+004	(6.13756916071582e+001dB,-9.20571213427893e+001°)
1.76197604641132e+004	(6.14007529679802e+001dB,-9.20502498728270e+001°)
1.76603782068586e+004	(6.14258410761436e+001dB,-9.20433924166086e+001°)
1.77010895831711e+004	(6.14509560841750e+001dB,-9.20365490843161e+001°)
1.77418948088986e+004	(6.14760981468858e+001dB,-9.20297197604681e+001°)
1.77827941003861e+004	(6.15012674189502e+001dB,-9.20229045540329e+001°)
1.78237876744778e+004	(6.15264640573441e+001dB,-9.20161033469887e+001°)
1.78648757485174e+004	(6.15516882193297e+001dB,-9.20093161710474e+001°)
1.79060585403498e+004	(6.15769400636792e+001dB,-9.20025429811623e+001°)
1.79473362683221e+004	(6.16022197490676e+001dB,-9.19957839602121e+001°)
1.79887091512847e+004	(6.16275274377181e+001dB,-9.19890388322705e+001°)
1.80301774085925e+004	(6.16528632909672e+001dB,-9.19823077017695e+001°)
1.80717412601061e+004	(6.16782274708931e+001dB,-9.19755907505929e+001°)
1.81134009261929e+004	(6.17036201431473e+001dB,-9.19688876977625e+001°)
1.81551566277282e+004	(6.17290414729302e+001dB,-9.19621985684044e+001°)
1.81970085860967e+004	(6.17544916258099e+001dB,-9.19555235426551e+001°)
1.82389570231932e+004	(6.17799707701496e+001dB,-9.19488624897429e+001°)
1.82810021614242e+004	(6.18054790742975e+001dB,-9.19422155112459e+001°)
1.83231442237089e+004	(6.18310167090130e+001dB,-9.19355824735634e+001°)
1.83653834334802e+004	(6.18565838458661e+001dB,-9.19289633193449e+001°)
1.84077200146863e+004	(6.18821806560440e+001dB,-9.19223583055024e+001°)
1.84501541917915e+004	(6.19078073139792e+001dB,-9.19157672951378e+001°)
1.84926861897775e+004	(6.19334639949478e+001dB,-9.19091902282592e+001°)
1.85353162341449e+004	(6.19591508750807e+001dB,-9.19026271229313e+001°)
1.85780445509137e+004	(6.19848681313761e+001dB,-9.18960780764400e+001°)
1.86208713666254e+004	(6.20106159433143e+001dB,-9.18895429459290e+001°)
1.86637969083434e+004	(6.20363944900622e+001dB,-9.18830219074446e+001°)
1.87068214036547e+004	(6.20622039536918e+001dB,-9.18765148157866e+001°)
1.87499450806709e+004	(6.20880445167860e+001dB,-9.18700216848362e+001°)
1.87931681680294e+004	(6.21139163624529e+001dB,-9.18635426899432e+001°)
1.88364908948947e+004	(6.21398196775376e+001dB,-9.18570775196349e+001°)
1.88799134909596e+004	(6.21657546470336e+001dB,-9.18506265104693e+001°)
1.89234361864464e+004	(6.21917214596947e+001dB,-9.18441895111968e+001°)
1.89670592121081e+004	(6.22177203052466e+001dB,-9.18377664499295e+001°)
1.90107827992297e+004	(6.22437513736021e+001dB,-9.18313574999823e+001°)
1.90546071796291e+004	(6.22698148572695e+001dB,-9.18249625881703e+001°)
1.90985325856590e+004	(6.22959109501664e+001dB,-9.18185816395352e+001°)
1.91425592502075e+004	(6.23220398468353e+001dB,-9.18122147434549e+001°)
1.91866874066995e+004	(6.23482017436535e+001dB,-9.18058619061855e+001°)
1.92309172890982e+004	(6.23743968380488e+001dB,-9.17995232167378e+001°)
1.92752491319060e+004	(6.24006253301052e+001dB,-9.17931985128504e+001°)
1.93196831701658e+004	(6.24268874201871e+001dB,-9.17868878816277e+001°)
1.93642196394627e+004	(6.24531833105458e+001dB,-9.17805913260171e+001°)
1.94088587759244e+004	(6.24795132045375e+001dB,-9.17743089327002e+001°)
1.94536008162232e+004	(6.25058773082263e+001dB,-9.17680405339958e+001°)
1.94984459975770e+004	(6.25322758272204e+001dB,-9.17617863848009e+001°)
1.95433945577505e+004	(6.25587089710544e+001dB,-9.17555462300678e+001°)
1.95884467350564e+004	(6.25851769484399e+001dB,-9.17493203244773e+001°)
1.96336027683570e+004	(6.26116799716450e+001dB,-9.17431084955204e+001°)
1.96788628970650e+004	(6.26382182529392e+001dB,-9.17369109122750e+001°)
1.97242273611450e+004	(6.26647920073835e+001dB,-9.17307274857728e+001°)
1.97696964011151e+004	(6.26914014512593e+001dB,-9.17245582117404e+001°)
1.98152702580475e+004	(6.27180468020849e+001dB,-9.17184031719095e+001°)
1.98609491735702e+004	(6.27447282798172e+001dB,-9.17122622737096e+001°)
1.99067333898683e+004	(6.27714461048904e+001dB,-9.17061356849824e+001°)
1.99526231496853e+004	(6.27982005006033e+001dB,-9.17000233115060e+001°)
1.99986186963239e+004	(6.28249916911594e+001dB,-9.16939252330479e+001°)
2.00447202736481e+004	(6.28518199024733e+001dB,-9.16878415294778e+001°)
2.00909281260837e+004	(6.28786853633702e+001dB,-9.16817720150620e+001°)
2.01372424986203e+004	(6.29055883028407e+001dB,-9.16757168562444e+001°)
2.01836636368120e+004	(6.29325289524247e+001dB,-9.16696760424153e+001°)
2.02301917867791e+004	(6.29595075454388e+001dB,-9.16636495619445e+001°)
2.02768271952092e+004	(6.29865243165999e+001dB,-9.16576374918447e+001°)
2.03235701093586e+004	(6.30135795024370e+001dB,-9.16516399092035e+001°)
2.03704207770536e+004	(6.30406733428802e+001dB,-9.16456565302335e+001°)
2.04173794466917e+004	(6.30678060765610e+001dB,-9.16396877908624e+001°)
2.04644463672431e+004	(6.30949779467275e+001dB,-9.16337334959765e+001°)
2.05116217882520e+004	(6.31221891977232e+001dB,-9.16277936292942e+001°)
2.05589059598378e+004	(6.31494400750080e+001dB,-9.16218683561923e+001°)
2.06062991326963e+004	(6.31767308271384e+001dB,-9.16159575682527e+001°)
2.06538015581016e+004	(6.32040617038243e+001dB,-9.16100613387028e+001°)
2.07014134879067e+004	(6.32314329567335e+001dB,-9.16041797408064e+001°)
2.07491351745454e+004	(6.32588448395106e+001dB,-9.15983128478646e+001°)
2.07969668710332e+004	(6.32862976089703e+001dB,-9.15924604547303e+001°)
2.08449088309692e+004	(6.33137915219860e+001dB,-9.15866228183726e+001°)
2.08929613085367e+004	(6.33413268390323e+001dB,-9.15807998244649e+001°)
2.09411245585052e+004	(6.33689038214665e+001dB,-9.15749916374784e+001°)
2.09893988362315e+004	(6.33965227335048e+001dB,-9.15691982350613e+001°)
2.10377843976610e+004	(6.34241838410697e+001dB,-9.15634196879956e+001°)
2.10862814993291e+004	(6.34518874129826e+001dB,-9.15576558778411e+001°)
2.11348903983627e+004	(6.34796337190336e+001dB,-9.15519069685028e+001°)
2.11836113524812e+004	(6.35074230319545e+001dB,-9.15461729346488e+001°)
2.12324446199984e+004	(6.35352556262702e+001dB,-9.15404538452546e+001°)
2.12813904598233e+004	(6.35631317787108e+001dB,-9.15347497692879e+001°)
2.13304491314619e+004	(6.35910517686234e+001dB,-9.15290606795623e+001°)
2.13796208950185e+004	(6.36190158772159e+001dB,-9.15233866440977e+001°)
2.14289060111967e+004	(6.36470243883583e+001dB,-9.15177276341280e+001°)
2.14783047413015e+004	(6.36750775874393e+001dB,-9.15120838137776e+001°)
2.15278173472399e+004	(6.37031757633339e+001dB,-9.15064550562138e+001°)
2.15774440915228e+004	(6.37313192060949e+001dB,-9.15008415251908e+001°)
2.16271852372663e+004	(6.37595082085322e+001dB,-9.14952432876650e+001°)
2.16770410481931e+004	(6.37877430662363e+001dB,-9.14896603122132e+001°)
2.17270117886335e+004	(6.38160240764391e+001dB,-9.14840927634386e+001°)
2.17770977235277e+004	(6.38443515399783e+001dB,-9.14785405102142e+001°)
2.18272991184261e+004	(6.38727257593836e+001dB,-9.14730036174222e+001°)
2.18776162394916e+004	(6.39011470392920e+001dB,-9.14674822495365e+001°)
2.19280493535005e+004	(6.39296156876345e+001dB,-9.14619763723464e+001°)
2.19785987278443e+004	(6.39581320145016e+001dB,-9.14564860505808e+001°)
2.20292646305306e+004	(6.39866963325569e+001dB,-9.14510113489145e+001°)
2.20800473301850e+004	(6.40153089570648e+001dB,-9.14455523319668e+001°)
2.21309470960524e+004	(6.40439702059177e+001dB,-9.14401090643012e+001°)
2.21819641979982e+004	(6.40726804004358e+001dB,-9.14346814071599e+001°)
2.22330989065100e+004	(6.41014398630793e+001dB,-9.14292696269064e+001°)
2.22843514926990e+004	(6.41302489201795e+001dB,-9.14238736856122e+001°)
2.23357222283013e+004	(6.41591078996529e+001dB,-9.14184938518735e+001°)
2.23872113856794e+004	(6.41880171345002e+001dB,-9.14131297790063e+001°)
2.24388192378236e+004	(6.42169769578252e+001dB,-9.14077818381186e+001°)
2.24905460583538e+004	(6.42459877071052e+001dB,-9.14024499896495e+001°)
2.25423921215202e+004	(6.42750497222941e+001dB,-9.13971342966136e+001°)
2.25943577022057e+004	(6.43041633466237e+001dB,-9.13918347175718e+001°)
2.26464430759265e+004	(6.43333289250973e+001dB,-9.13865515237952e+001°)
2.26986485188341e+004	(6.43625468072127e+001dB,-9.13812845689587e+001°)
2.27509743077166e+004	(6.43918173439198e+001dB,-9.13760341255844e+001°)
2.28034207200001e+004	(6.44211408907270e+001dB,-9.13708000457789e+001°)
2.28559880337502e+004	(6.44505178046624e+001dB,-9.13655826033260e+001°)
2.29086765276736e+004	(6.44799484473780e+001dB,-9.13603816487451e+001°)
2.29614864811195e+004	(6.45094331821149e+001dB,-9.13551974570929e+001°)
2.30144181740809e+004	(6.45389723764229e+001dB,-9.13500299845237e+001°)
2.30674718871965e+004	(6.45685664010442e+001dB,-9.13448791856551e+001°)
2.31206479017518e+004	(6.45982156284181e+001dB,-9.13397454454494e+001°)
2.31739464996806e+004	(6.46279204361641e+001dB,-9.13346286114856e+001°)
2.32273679635669e+004	(6.46576812040547e+001dB,-9.13295288544561e+001°)
2.32809125766459e+004	(6.46874983159667e+001dB,-9.13244461282791e+001°)
2.33345806228058e+004	(6.47173721587705e+001dB,-9.13193804947602e+001°)
2.33883723865893e+004	(6.47473031219879e+001dB,-9.13143322353078e+001°)
2.34422881531950e+004	(6.47772915997410e+001dB,-9.13093013036030e+001°)
2.34963282084788e+004	(6.48073379888812e+001dB,-9.13042878729485e+001°)
2.35504928389558e+004	(6.48374426909382e+001dB,-9.12992917851271e+001°)
2.36047823318015e+004	(6.48676061091070e+001dB,-9.12943134356574e+001°)
2.36591969748533e+004	(6.48978286521059e+001dB,-9.12893526657894e+001°)
2.37137370566122e+004	(6.49281107307833e+001dB,-9.12844097622236e+001°)
2.37684028662444e+004	(6.49584527608311e+001dB,-9.12794846770683e+001°)
2.38231946935826e+004	(6.49888551613012e+001dB,-9.12745774737404e+001°)
2.38781128291274e+004	(6.50193183542691e+001dB,-9.12696884422708e+001°)
2.39331575640495e+004	(6.50498427671636e+001dB,-9.12648174208468e+001°)
2.39883291901905e+004	(6.50804288297646e+001dB,-9.12599647009708e+001°)
2.40436280000650e+004	(6.51110769765334e+001dB,-9.12551303482089e+001°)
2.40990542868616e+004	(6.51417876466582e+001dB,-9.12503141981765e+001°)
2.41546083444450e+004	(6.51725612806774e+001dB,-9.12455168907031e+001°)
2.42102904673574e+004	(6.52033983269933e+001dB,-9.12407379160414e+001°)
2.42661009508197e+004	(6.52342992346943e+001dB,-9.12359778018403e+001°)
2.43220400907337e+004	(6.52652644589280e+001dB,-9.12312364993207e+001°)
2.43781081836831e+004	(6.52962944579094e+001dB,-9.12265143090655e+001°)
2.44343055269353e+004	(6.53273896960107e+001dB,-9.12218109478013e+001°)
2.44906324184430e+004	(6.53585506396343e+001dB,-9.12171268343379e+001°)
