Freq.	V(n003)/I(I1)
1.23965261252216e+004	(8.68150812897900e+000dB,1.15572735384756e+002°)
1.23993808594985e+004	(8.68506156518761e+000dB,1.15568886121230e+002°)
1.24022362511779e+004	(8.68861506773834e+000dB,1.15565032473473e+002°)
1.24050923004113e+004	(8.69216863635911e+000dB,1.15561174439878e+002°)
1.24079490073500e+004	(8.69572227076956e+000dB,1.15557312018732e+002°)
1.24108063721456e+004	(8.69927597069557e+000dB,1.15553445208421e+002°)
1.24136643949494e+004	(8.70282973586073e+000dB,1.15549574007283e+002°)
1.24165230759131e+004	(8.70638356598915e+000dB,1.15545698413653e+002°)
1.24193824151882e+004	(8.70993746079740e+000dB,1.15541818425848e+002°)
1.24222424129263e+004	(8.71349142001513e+000dB,1.15537934042249e+002°)
1.24251030692791e+004	(8.71704544335810e+000dB,1.15534045261173e+002°)
1.24279643843981e+004	(8.72059953055250e+000dB,1.15530152081000e+002°)
1.24308263584352e+004	(8.72415368131499e+000dB,1.15526254499990e+002°)
1.24336889915420e+004	(8.72770789537309e+000dB,1.15522352516591e+002°)
1.24365522838704e+004	(8.73126217244234e+000dB,1.15518446129065e+002°)
1.24394162355721e+004	(8.73481651224373e+000dB,1.15514535335785e+002°)
1.24422808467989e+004	(8.73837091449999e+000dB,1.15510620135104e+002°)
1.24451461177028e+004	(8.74192537892845e+000dB,1.15506700525311e+002°)
1.24480120484357e+004	(8.74547990525183e+000dB,1.15502776504844e+002°)
1.24508786391495e+004	(8.74903449318865e+000dB,1.15498848071983e+002°)
1.24537458899962e+004	(8.75258914245513e+000dB,1.15494915225050e+002°)
1.24566138011278e+004	(8.75614385277581e+000dB,1.15490977962485e+002°)
1.24594823726964e+004	(8.75969862386324e+000dB,1.15487036282524e+002°)
1.24623516048541e+004	(8.76325345543756e+000dB,1.15483090183556e+002°)
1.24652214977529e+004	(8.76680834721791e+000dB,1.15479139663923e+002°)
1.24680920515451e+004	(8.77036329892379e+000dB,1.15475184722005e+002°)
1.24709632663829e+004	(8.77391831026948e+000dB,1.15471225356092e+002°)
1.24738351424184e+004	(8.77747338097118e+000dB,1.15467261564543e+002°)
1.24767076798039e+004	(8.78102851075283e+000dB,1.15463293345754e+002°)
1.24795808786918e+004	(8.78458369932349e+000dB,1.15459320698010e+002°)
1.24824547392343e+004	(8.78813894640293e+000dB,1.15455343619677e+002°)
1.24853292615839e+004	(8.79169425170319e+000dB,1.15451362109061e+002°)
1.24882044458929e+004	(8.79524961494731e+000dB,1.15447376164602e+002°)
1.24910802923138e+004	(8.79880503584432e+000dB,1.15443385784570e+002°)
1.24939568009990e+004	(8.80236051411143e+000dB,1.15439390967307e+002°)
1.24968339721011e+004	(8.80591604946792e+000dB,1.15435391711252e+002°)
1.24997118057726e+004	(8.80947164162062e+000dB,1.15431388014640e+002°)
1.25025903021661e+004	(8.81302729028862e+000dB,1.15427379875867e+002°)
1.25054694614342e+004	(8.81658299518494e+000dB,1.15423367293265e+002°)
1.25083492837295e+004	(8.82013875602382e+000dB,1.15419350265222e+002°)
1.25112297692048e+004	(8.82369457252021e+000dB,1.15415328790052e+002°)
1.25141109180128e+004	(8.82725044438367e+000dB,1.15411302866095e+002°)
1.25169927303061e+004	(8.83080637132909e+000dB,1.15407272491717e+002°)
1.25198752062377e+004	(8.83436235306963e+000dB,1.15403237665276e+002°)
1.25227583459603e+004	(8.83791838931757e+000dB,1.15399198385093e+002°)
1.25256421496268e+004	(8.84147447978433e+000dB,1.15395154649542e+002°)
1.25285266173900e+004	(8.84503062418284e+000dB,1.15391106456951e+002°)
1.25314117494030e+004	(8.84858682222277e+000dB,1.15387053805689e+002°)
1.25342975458187e+004	(8.85214307361366e+000dB,1.15382996694061e+002°)
1.25371840067901e+004	(8.85569937807275e+000dB,1.15378935120475e+002°)
1.25400711324702e+004	(8.85925573530703e+000dB,1.15374869083276e+002°)
1.25429589230120e+004	(8.86281214502722e+000dB,1.15370798580795e+002°)
1.25458473785688e+004	(8.86636860694141e+000dB,1.15366723611362e+002°)
1.25487364992937e+004	(8.86992512076050e+000dB,1.15362644173342e+002°)
1.25516262853397e+004	(8.87348168619565e+000dB,1.15358560265083e+002°)
1.25545167368602e+004	(8.87703830295506e+000dB,1.15354471884979e+002°)
1.25574078540084e+004	(8.88059497074602e+000dB,1.15350379031317e+002°)
1.25602996369376e+004	(8.88415168928153e+000dB,1.15346281702505e+002°)
1.25631920858010e+004	(8.88770845826680e+000dB,1.15342179896870e+002°)
1.25660852007521e+004	(8.89126527740940e+000dB,1.15338073612751e+002°)
1.25689789819443e+004	(8.89482214641624e+000dB,1.15333962848501e+002°)
1.25718734295309e+004	(8.89837906499980e+000dB,1.15329847602494e+002°)
1.25747685436654e+004	(8.90193603286207e+000dB,1.15325727873078e+002°)
1.25776643245013e+004	(8.90549304971190e+000dB,1.15321603658596e+002°)
1.25805607721922e+004	(8.90905011525554e+000dB,1.15317474957382e+002°)
1.25834578868917e+004	(8.91260722920237e+000dB,1.15313341767851e+002°)
1.25863556687532e+004	(8.91616439125304e+000dB,1.15309204088290e+002°)
1.25892541179305e+004	(8.91972160111880e+000dB,1.15305061917117e+002°)
1.25921532345772e+004	(8.92327885850179e+000dB,1.15300915252637e+002°)
1.25950530188470e+004	(8.92683616310421e+000dB,1.15296764093171e+002°)
1.25979534708938e+004	(8.93039351463823e+000dB,1.15292608437177e+002°)
1.26008545908712e+004	(8.93395091280392e+000dB,1.15288448282933e+002°)
1.26037563789330e+004	(8.93750835730577e+000dB,1.15284283628795e+002°)
1.26066588352332e+004	(8.94106584785153e+000dB,1.15280114473191e+002°)
1.26095619599256e+004	(8.94462338413851e+000dB,1.15275940814387e+002°)
1.26124657531642e+004	(8.94818096587607e+000dB,1.15271762650797e+002°)
1.26153702151028e+004	(8.95173859276254e+000dB,1.15267579980732e+002°)
1.26182753458955e+004	(8.95529626450416e+000dB,1.15263392802585e+002°)
1.26211811456963e+004	(8.95885398080220e+000dB,1.15259201114700e+002°)
1.26240876146592e+004	(8.96241174136055e+000dB,1.15255004915456e+002°)
1.26269947529385e+004	(8.96596954587712e+000dB,1.15250804203146e+002°)
1.26299025606881e+004	(8.96952739405988e+000dB,1.15246598976237e+002°)
1.26328110380623e+004	(8.97308528560465e+000dB,1.15242389232977e+002°)
1.26357201852153e+004	(8.97664322021552e+000dB,1.15238174971775e+002°)
1.26386300023013e+004	(8.98020119759218e+000dB,1.15233956190990e+002°)
1.26415404894745e+004	(8.98375921743364e+000dB,1.15229732888962e+002°)
1.26444516468894e+004	(8.98731727944106e+000dB,1.15225505064037e+002°)
1.26473634747002e+004	(8.99087538331776e+000dB,1.15221272714644e+002°)
1.26502759730614e+004	(8.99443352875967e+000dB,1.15217035839071e+002°)
1.26531891421273e+004	(8.99799171546792e+000dB,1.15212794435735e+002°)
1.26561029820524e+004	(9.00154994313799e+000dB,1.15208548502916e+002°)
1.26590174929912e+004	(9.00510821147684e+000dB,1.15204298039083e+002°)
1.26619326750981e+004	(9.00866652017444e+000dB,1.15200043042523e+002°)
1.26648485285279e+004	(9.01222486893349e+000dB,1.15195783511606e+002°)
1.26677650534350e+004	(9.01578325744752e+000dB,1.15191519444669e+002°)
1.26706822499742e+004	(9.01934168541802e+000dB,1.15187250840116e+002°)
1.26736001183000e+004	(9.02290015254266e+000dB,1.15182977696323e+002°)
1.26765186585671e+004	(9.02645865851754e+000dB,1.15178700011608e+002°)
1.26794378709304e+004	(9.03001720303739e+000dB,1.15174417784346e+002°)
1.26823577555446e+004	(9.03357578580300e+000dB,1.15170131012943e+002°)
1.26852783125644e+004	(9.03713440650437e+000dB,1.15165839695686e+002°)
1.26881995421448e+004	(9.04069306484240e+000dB,1.15161543831002e+002°)
1.26911214444406e+004	(9.04425176051101e+000dB,1.15157243417216e+002°)
1.26940440196067e+004	(9.04781049320390e+000dB,1.15152938452695e+002°)
1.26969672677981e+004	(9.05136926261713e+000dB,1.15148628935811e+002°)
1.26998911891698e+004	(9.05492806844889e+000dB,1.15144314864977e+002°)
1.27028157838767e+004	(9.05848691038936e+000dB,1.15139996238501e+002°)
1.27057410520741e+004	(9.06204578813085e+000dB,1.15135673054735e+002°)
1.27086669939168e+004	(9.06560470137286e+000dB,1.15131345312109e+002°)
1.27115936095602e+004	(9.06916364980306e+000dB,1.15127013008918e+002°)
1.27145208991593e+004	(9.07272263311810e+000dB,1.15122676143562e+002°)
1.27174488628693e+004	(9.07628165100971e+000dB,1.15118334714415e+002°)
1.27203775008455e+004	(9.07984070316948e+000dB,1.15113988719821e+002°)
1.27233068132432e+004	(9.08339978929249e+000dB,1.15109638158175e+002°)
1.27262368002177e+004	(9.08695890906796e+000dB,1.15105283027827e+002°)
1.27291674619242e+004	(9.09051806218764e+000dB,1.15100923327134e+002°)
1.27320987985183e+004	(9.09407724834690e+000dB,1.15096559054518e+002°)
1.27350308101552e+004	(9.09763646723057e+000dB,1.15092190208264e+002°)
1.27379634969905e+004	(9.10119571853593e+000dB,1.15087816786843e+002°)
1.27408968591797e+004	(9.10475500194588e+000dB,1.15083438788484e+002°)
1.27438308968783e+004	(9.10831431715682e+000dB,1.15079056211689e+002°)
1.27467656102417e+004	(9.11187366385833e+000dB,1.15074669054801e+002°)
1.27497009994257e+004	(9.11543304173779e+000dB,1.15070277316148e+002°)
1.27526370645859e+004	(9.11899245048297e+000dB,1.15065880994119e+002°)
1.27555738058779e+004	(9.12255188978478e+000dB,1.15061480087071e+002°)
1.27585112234574e+004	(9.12611135933296e+000dB,1.15057074593408e+002°)
1.27614493174802e+004	(9.12967085881431e+000dB,1.15052664511481e+002°)
1.27643880881020e+004	(9.13323038791777e+000dB,1.15048249839665e+002°)
1.27673275354787e+004	(9.13678994632820e+000dB,1.15043830576298e+002°)
1.27702676597661e+004	(9.14034953373896e+000dB,1.15039406719843e+002°)
1.27732084611200e+004	(9.14390914983215e+000dB,1.15034978268586e+002°)
1.27761499396965e+004	(9.14746879429800e+000dB,1.15030545220970e+002°)
1.27790920956514e+004	(9.15102846681817e+000dB,1.15026107575274e+002°)
1.27820349291408e+004	(9.15458816708311e+000dB,1.15021665329949e+002°)
1.27849784403206e+004	(9.15814789477983e+000dB,1.15017218483380e+002°)
1.27879226293470e+004	(9.16170764959040e+000dB,1.15012767033894e+002°)
1.27908674963760e+004	(9.16526743119910e+000dB,1.15008310979853e+002°)
1.27938130415638e+004	(9.16882723929497e+000dB,1.15003850319685e+002°)
1.27967592650665e+004	(9.17238707356272e+000dB,1.14999385051742e+002°)
1.27997061670403e+004	(9.17594693368421e+000dB,1.14994915174403e+002°)
1.28026537476416e+004	(9.17950681934430e+000dB,1.14990440686050e+002°)
1.28056020070264e+004	(9.18306673022851e+000dB,1.14985961585043e+002°)
1.28085509453513e+004	(9.18662666601884e+000dB,1.14981477869794e+002°)
1.28115005627725e+004	(9.19018662639710e+000dB,1.14976989538632e+002°)
1.28144508594464e+004	(9.19374661105129e+000dB,1.14972496589993e+002°)
1.28174018355294e+004	(9.19730661965628e+000dB,1.14967999022170e+002°)
1.28203534911780e+004	(9.20086665190045e+000dB,1.14963496833625e+002°)
1.28233058265487e+004	(9.20442670746526e+000dB,1.14958990022723e+002°)
1.28262588417980e+004	(9.20798678603062e+000dB,1.14954478587823e+002°)
1.28292125370825e+004	(9.21154688727675e+000dB,1.14949962527276e+002°)
1.28321669125588e+004	(9.21510701088815e+000dB,1.14945441839535e+002°)
1.28351219683835e+004	(9.21866715654484e+000dB,1.14940916522943e+002°)
1.28380777047132e+004	(9.22222732392278e+000dB,1.14936386575843e+002°)
1.28410341217048e+004	(9.22578751270921e+000dB,1.14931851996703e+002°)
1.28439912195149e+004	(9.22934772257916e+000dB,1.14927312783821e+002°)
1.28469489983004e+004	(9.23290795321347e+000dB,1.14922768935636e+002°)
1.28499074582180e+004	(9.23646820429134e+000dB,1.14918220450503e+002°)
1.28528665994246e+004	(9.24002847549272e+000dB,1.14913667326815e+002°)
1.28558264220771e+004	(9.24358876649703e+000dB,1.14909109562969e+002°)
1.28587869263325e+004	(9.24714907697933e+000dB,1.14904547157332e+002°)
1.28617481123476e+004	(9.25070940661890e+000dB,1.14899980108262e+002°)
1.28647099802795e+004	(9.25426975509310e+000dB,1.14895408414192e+002°)
1.28676725302852e+004	(9.25783012208153e+000dB,1.14890832073489e+002°)
1.28706357625218e+004	(9.26139050725778e+000dB,1.14886251084518e+002°)
1.28735996771464e+004	(9.26495091030263e+000dB,1.14881665445693e+002°)
1.28765642743161e+004	(9.26851133089113e+000dB,1.14877075155426e+002°)
1.28795295541882e+004	(9.27207176869786e+000dB,1.14872480212022e+002°)
1.28824955169198e+004	(9.27563222340103e+000dB,1.14867880613954e+002°)
1.28854621626682e+004	(9.27919269467353e+000dB,1.14863276359542e+002°)
1.28884294915906e+004	(9.28275318219453e+000dB,1.14858667447229e+002°)
1.28913975038445e+004	(9.28631368563300e+000dB,1.14854053875367e+002°)
1.28943661995871e+004	(9.28987420467329e+000dB,1.14849435642403e+002°)
1.28973355789759e+004	(9.29343473897727e+000dB,1.14844812746605e+002°)
1.29003056421683e+004	(9.29699528823059e+000dB,1.14840185186515e+002°)
1.29032763893218e+004	(9.30055585209555e+000dB,1.14835552960381e+002°)
1.29062478205938e+004	(9.30411643025686e+000dB,1.14830916066710e+002°)
1.29092199361419e+004	(9.30767702237933e+000dB,1.14826274503812e+002°)
1.29121927361237e+004	(9.31123762813889e+000dB,1.14821628270103e+002°)
1.29151662206969e+004	(9.31479824721128e+000dB,1.14816977364031e+002°)
1.29181403900190e+004	(9.31835887926240e+000dB,1.14812321783903e+002°)
1.29211152442477e+004	(9.32191952396751e+000dB,1.14807661528171e+002°)
1.29240907835408e+004	(9.32548018099754e+000dB,1.14802996595187e+002°)
1.29270670080560e+004	(9.32904085002846e+000dB,1.14798326983430e+002°)
1.29300439179512e+004	(9.33260153072286e+000dB,1.14793652691174e+002°)
1.29330215133841e+004	(9.33616222275354e+000dB,1.14788973716867e+002°)
1.29359997945126e+004	(9.33972292579450e+000dB,1.14784290058906e+002°)
1.29389787614947e+004	(9.34328363951462e+000dB,1.14779601715725e+002°)
1.29419584144882e+004	(9.34684436358017e+000dB,1.14774908685656e+002°)
1.29449387536512e+004	(9.35040509766342e+000dB,1.14770210967124e+002°)
1.29479197791417e+004	(9.35396584143363e+000dB,1.14765508558533e+002°)
1.29509014911176e+004	(9.35752659456020e+000dB,1.14760801458298e+002°)
1.29538838897372e+004	(9.36108735670858e+000dB,1.14756089664747e+002°)
1.29568669751585e+004	(9.36464812754919e+000dB,1.14751373176361e+002°)
1.29598507475397e+004	(9.36820890674930e+000dB,1.14746651991506e+002°)
1.29628352070390e+004	(9.37176969397505e+000dB,1.14741926108538e+002°)
1.29658203538146e+004	(9.37533048889480e+000dB,1.14737195525919e+002°)
1.29688061880248e+004	(9.37889129117676e+000dB,1.14732460242060e+002°)
1.29717927098279e+004	(9.38245210048534e+000dB,1.14727720255280e+002°)
1.29747799193822e+004	(9.38601291648846e+000dB,1.14722975564060e+002°)
1.29777678168461e+004	(9.38957373884967e+000dB,1.14718226166771e+002°)
1.29807564023781e+004	(9.39313456723659e+000dB,1.14713472061801e+002°)
1.29837456761365e+004	(9.39669540131442e+000dB,1.14708713247584e+002°)
1.29867356382799e+004	(9.40025624074666e+000dB,1.14703949722484e+002°)
1.29897262889668e+004	(9.40381708520083e+000dB,1.14699181484978e+002°)
1.29927176283558e+004	(9.40737793433814e+000dB,1.14694408533389e+002°)
1.29957096566054e+004	(9.41093878782308e+000dB,1.14689630866138e+002°)
1.29987023738743e+004	(9.41449964532293e+000dB,1.14684848481706e+002°)
1.30016957803212e+004	(9.41806050649712e+000dB,1.14680061378384e+002°)
1.30046898761047e+004	(9.42162137100803e+000dB,1.14675269554650e+002°)
1.30076846613836e+004	(9.42518223852522e+000dB,1.14670473008932e+002°)
1.30106801363168e+004	(9.42874310870200e+000dB,1.14665671739562e+002°)
1.30136763010629e+004	(9.43230398120696e+000dB,1.14660865745001e+002°)
1.30166731557809e+004	(9.43586485569817e+000dB,1.14656055023628e+002°)
1.30196707006297e+004	(9.43942573183797e+000dB,1.14651239573866e+002°)
1.30226689357681e+004	(9.44298660929330e+000dB,1.14646419394174e+002°)
1.30256678613551e+004	(9.44654748771578e+000dB,1.14641594482875e+002°)
1.30286674775499e+004	(9.45010836677069e+000dB,1.14636764838404e+002°)
1.30316677845112e+004	(9.45366924611786e+000dB,1.14631930459197e+002°)
1.30346687823984e+004	(9.45723012541919e+000dB,1.14627091343684e+002°)
1.30376704713704e+004	(9.46079100433015e+000dB,1.14622247490226e+002°)
1.30406728515864e+004	(9.46435188251154e+000dB,1.14617398897248e+002°)
1.30436759232056e+004	(9.46791275962464e+000dB,1.14612545563194e+002°)
1.30466796863872e+004	(9.47147363532508e+000dB,1.14607687486429e+002°)
1.30496841412904e+004	(9.47503450927483e+000dB,1.14602824665443e+002°)
1.30526892880747e+004	(9.47859538112707e+000dB,1.14597957098563e+002°)
1.30556951268992e+004	(9.48215625054333e+000dB,1.14593084784244e+002°)
1.30587016579234e+004	(9.48571711717853e+000dB,1.14588207720906e+002°)
1.30617088813066e+004	(9.48927798069307e+000dB,1.14583325906999e+002°)
1.30647167972084e+004	(9.49283884074036e+000dB,1.14578439340862e+002°)
1.30677254057881e+004	(9.49639969697779e+000dB,1.14573548020967e+002°)
1.30707347072053e+004	(9.49996054906069e+000dB,1.14568651945717e+002°)
1.30737447016195e+004	(9.50352139664609e+000dB,1.14563751113518e+002°)
1.30767553891904e+004	(9.50708223938883e+000dB,1.14558845522795e+002°)
1.30797667700775e+004	(9.51064307694612e+000dB,1.14553935172015e+002°)
1.30827788444405e+004	(9.51420390896910e+000dB,1.14549020059519e+002°)
1.30857916124392e+004	(9.51776473511497e+000dB,1.14544100183785e+002°)
1.30888050742331e+004	(9.52132555503573e+000dB,1.14539175543203e+002°)
1.30918192299822e+004	(9.52488636838919e+000dB,1.14534246136231e+002°)
1.30948340798462e+004	(9.52844717482379e+000dB,1.14529311961242e+002°)
1.30978496239850e+004	(9.53200797399755e+000dB,1.14524373016726e+002°)
1.31008658625584e+004	(9.53556876556034e+000dB,1.14519429301042e+002°)
1.31038827957264e+004	(9.53912954916327e+000dB,1.14514480812627e+002°)
1.31069004236489e+004	(9.54269032446368e+000dB,1.14509527549936e+002°)
1.31099187464859e+004	(9.54625109110460e+000dB,1.14504569511316e+002°)
1.31129377643975e+004	(9.54981184875081e+000dB,1.14499606695335e+002°)
1.31159574775436e+004	(9.55337259704341e+000dB,1.14494639100300e+002°)
1.31189778860845e+004	(9.55693333563583e+000dB,1.14489666724682e+002°)
1.31219989901802e+004	(9.56049406418009e+000dB,1.14484689566892e+002°)
1.31250207899909e+004	(9.56405478232483e+000dB,1.14479707625360e+002°)
1.31280432856768e+004	(9.56761548972172e+000dB,1.14474720898537e+002°)
1.31310664773983e+004	(9.57117618601819e+000dB,1.14469729384821e+002°)
1.31340903653154e+004	(9.57473687086441e+000dB,1.14464733082651e+002°)
1.31371149495887e+004	(9.57829754391199e+000dB,1.14459731990489e+002°)
1.31401402303785e+004	(9.58185820480755e+000dB,1.14454726106751e+002°)
1.31431662078451e+004	(9.58541885319672e+000dB,1.14449715429825e+002°)
1.31461928821489e+004	(9.58897948873199e+000dB,1.14444699958202e+002°)
1.31492202534506e+004	(9.59254011106046e+000dB,1.14439679690291e+002°)
1.31522483219105e+004	(9.59610071982894e+000dB,1.14434654624534e+002°)
1.31552770876892e+004	(9.59966131468200e+000dB,1.14429624759340e+002°)
1.31583065509473e+004	(9.60322189526832e+000dB,1.14424590093159e+002°)
1.31613367118454e+004	(9.60678246123441e+000dB,1.14419550624413e+002°)
1.31643675705441e+004	(9.61034301222668e+000dB,1.14414506351562e+002°)
1.31673991272043e+004	(9.61390354789038e+000dB,1.14409457273052e+002°)
1.31704313819865e+004	(9.61746406787260e+000dB,1.14404403387308e+002°)
1.31734643350515e+004	(9.62102457181460e+000dB,1.14399344692703e+002°)
1.31764979865603e+004	(9.62458505936507e+000dB,1.14394281187792e+002°)
1.31795323366735e+004	(9.62814553016835e+000dB,1.14389212870951e+002°)
1.31825673855521e+004	(9.63170598386516e+000dB,1.14384139740589e+002°)
1.31856031333570e+004	(9.63526642010163e+000dB,1.14379061795186e+002°)
1.31886395802492e+004	(9.63882683852008e+000dB,1.14373979033186e+002°)
1.31916767263896e+004	(9.64238723876712e+000dB,1.14368891453040e+002°)
1.31947145719392e+004	(9.64594762048254e+000dB,1.14363799053182e+002°)
1.31977531170592e+004	(9.64950798330896e+000dB,1.14358701832023e+002°)
1.32007923619106e+004	(9.65306832688939e+000dB,1.14353599788027e+002°)
1.32038323066546e+004	(9.65662865086314e+000dB,1.14348492919635e+002°)
1.32068729514523e+004	(9.66018895487647e+000dB,1.14343381225305e+002°)
1.32099142964649e+004	(9.66374923856875e+000dB,1.14338264703499e+002°)
1.32129563418538e+004	(9.66730950157773e+000dB,1.14333143352617e+002°)
1.32159990877801e+004	(9.67086974354819e+000dB,1.14328017171135e+002°)
1.32190425344053e+004	(9.67442996411631e+000dB,1.14322886157462e+002°)
1.32220866818906e+004	(9.67799016292560e+000dB,1.14317750310098e+002°)
1.32251315303975e+004	(9.68155033961542e+000dB,1.14312609627483e+002°)
1.32281770800873e+004	(9.68511049382208e+000dB,1.14307464108028e+002°)
1.32312233311217e+004	(9.68867062518814e+000dB,1.14302313750250e+002°)
1.32342702836620e+004	(9.69223073334649e+000dB,1.14297158552498e+002°)
1.32373179378699e+004	(9.69579081794457e+000dB,1.14291998513351e+002°)
1.32403662939069e+004	(9.69935087860988e+000dB,1.14286833631123e+002°)
1.32434153519346e+004	(9.70291091498687e+000dB,1.14281663904364e+002°)
1.32464651121147e+004	(9.70647092671161e+000dB,1.14276489331516e+002°)
1.32495155746089e+004	(9.71003091342050e+000dB,1.14271309911025e+002°)
1.32525667395789e+004	(9.71359087475005e+000dB,1.14266125641323e+002°)
1.32556186071865e+004	(9.71715081033502e+000dB,1.14260936520866e+002°)
1.32586711775935e+004	(9.72071071981453e+000dB,1.14255742548145e+002°)
1.32617244509618e+004	(9.72427060282260e+000dB,1.14250543721601e+002°)
1.32647784274531e+004	(9.72783045899195e+000dB,1.14245340039645e+002°)
1.32678331072295e+004	(9.73139028796134e+000dB,1.14240131500800e+002°)
1.32708884904529e+004	(9.73495008936655e+000dB,1.14234918103526e+002°)
1.32739445772853e+004	(9.73850986283453e+000dB,1.14229699846217e+002°)
1.32770013678887e+004	(9.74206960800933e+000dB,1.14224476727421e+002°)
1.32800588624252e+004	(9.74562932451566e+000dB,1.14219248745514e+002°)
1.32831170610569e+004	(9.74918901199278e+000dB,1.14214015899015e+002°)
1.32861759639459e+004	(9.75274867006991e+000dB,1.14208778186354e+002°)
1.32892355712545e+004	(9.75630829838018e+000dB,1.14203535606006e+002°)
1.32922958831447e+004	(9.75986789655890e+000dB,1.14198288156450e+002°)
1.32953568997790e+004	(9.76342746423264e+000dB,1.14193035836091e+002°)
1.32984186213195e+004	(9.76698700103925e+000dB,1.14187778643476e+002°)
1.33014810479287e+004	(9.77054650660644e+000dB,1.14182516577011e+002°)
1.33045441797688e+004	(9.77410598056680e+000dB,1.14177249635215e+002°)
1.33076080170023e+004	(9.77766542255048e+000dB,1.14171977816525e+002°)
1.33106725597916e+004	(9.78122483218244e+000dB,1.14166701119357e+002°)
1.33137378082993e+004	(9.78478420910454e+000dB,1.14161419542300e+002°)
1.33168037626877e+004	(9.78834355293457e+000dB,1.14156133083711e+002°)
1.33198704231195e+004	(9.79190286330747e+000dB,1.14150841742111e+002°)
1.33229377897573e+004	(9.79546213985236e+000dB,1.14145545515964e+002°)
1.33260058627636e+004	(9.79902138219631e+000dB,1.14140244403742e+002°)
1.33290746423012e+004	(9.80258058996926e+000dB,1.14134938403930e+002°)
1.33321441285328e+004	(9.80613976279629e+000dB,1.14129627514953e+002°)
1.33352143216211e+004	(9.80969890030913e+000dB,1.14124311735356e+002°)
1.33382852217289e+004	(9.81325800212858e+000dB,1.14118991063516e+002°)
1.33413568290189e+004	(9.81681706788862e+000dB,1.14113665498012e+002°)
1.33444291436541e+004	(9.82037609721533e+000dB,1.14108335037310e+002°)
1.33475021657973e+004	(9.82393508972987e+000dB,1.14102999679815e+002°)
1.33505758956116e+004	(9.82749404506140e+000dB,1.14097659424025e+002°)
1.33536503332597e+004	(9.83105296283652e+000dB,1.14092314268480e+002°)
1.33567254789048e+004	(9.83461184267851e+000dB,1.14086964211596e+002°)
1.33598013327098e+004	(9.83817068421265e+000dB,1.14081609251857e+002°)
1.33628778948379e+004	(9.84172948706461e+000dB,1.14076249387783e+002°)
1.33659551654522e+004	(9.84528825085778e+000dB,1.14070884617821e+002°)
1.33690331447159e+004	(9.84884697521530e+000dB,1.14065514940447e+002°)
1.33721118327920e+004	(9.85240565976252e+000dB,1.14060140354160e+002°)
1.33751912298439e+004	(9.85596430412350e+000dB,1.14054760857491e+002°)
1.33782713360348e+004	(9.85952290791796e+000dB,1.14049376448829e+002°)
1.33813521515280e+004	(9.86308147076933e+000dB,1.14043987126694e+002°)
1.33844336764869e+004	(9.86663999230273e+000dB,1.14038592889627e+002°)
1.33875159110748e+004	(9.87019847213702e+000dB,1.14033193736042e+002°)
1.33905988554552e+004	(9.87375690989486e+000dB,1.14027789664474e+002°)
1.33936825097914e+004	(9.87731530519765e+000dB,1.14022380673370e+002°)
1.33967668742471e+004	(9.88087365766702e+000dB,1.14016966761278e+002°)
1.33998519489858e+004	(9.88443196692063e+000dB,1.14011547926624e+002°)
1.34029377341709e+004	(9.88799023258293e+000dB,1.14006124167941e+002°)
1.34060242299661e+004	(9.89154845427143e+000dB,1.14000695483705e+002°)
1.34091114365351e+004	(9.89510663160465e+000dB,1.13995261872413e+002°)
1.34121993540415e+004	(9.89866476420203e+000dB,1.13989823332530e+002°)
1.34152879826490e+004	(9.90222285168624e+000dB,1.13984379862618e+002°)
1.34183773225215e+004	(9.90578089367129e+000dB,1.13978931461086e+002°)
1.34214673738226e+004	(9.90933888977791e+000dB,1.13973478126497e+002°)
1.34245581367163e+004	(9.91289683962223e+000dB,1.13968019857302e+002°)
1.34276496113664e+004	(9.91645474282323e+000dB,1.13962556652026e+002°)
1.34307417979368e+004	(9.92001259899786e+000dB,1.13957088509167e+002°)
1.34338346965914e+004	(9.92357040776388e+000dB,1.13951615427230e+002°)
1.34369283074942e+004	(9.92712816873409e+000dB,1.13946137404655e+002°)
1.34400226308094e+004	(9.93068588152839e+000dB,1.13940654440015e+002°)
1.34431176667008e+004	(9.93424354576117e+000dB,1.13935166531768e+002°)
1.34462134153326e+004	(9.93780116104781e+000dB,1.13929673678431e+002°)
1.34493098768690e+004	(9.94135872700526e+000dB,1.13924175878520e+002°)
1.34524070514740e+004	(9.94491624324493e+000dB,1.13918673130505e+002°)
1.34555049393120e+004	(9.94847370938299e+000dB,1.13913165432915e+002°)
1.34586035405472e+004	(9.95203112503697e+000dB,1.13907652784278e+002°)
1.34617028553438e+004	(9.95558848981437e+000dB,1.13902135183052e+002°)
1.34648028838662e+004	(9.95914580333227e+000dB,1.13896612627761e+002°)
1.34679036262787e+004	(9.96270306520456e+000dB,1.13891085116928e+002°)
1.34710050827457e+004	(9.96626027504179e+000dB,1.13885552649036e+002°)
1.34741072534317e+004	(9.96981743245678e+000dB,1.13880015222606e+002°)
1.34772101385012e+004	(9.97337453706177e+000dB,1.13874472836146e+002°)
1.34803137381186e+004	(9.97693158847101e+000dB,1.13868925488213e+002°)
1.34834180524485e+004	(9.98048858629224e+000dB,1.13863373177239e+002°)
1.34865230816555e+004	(9.98404553013651e+000dB,1.13857815901767e+002°)
