Freq.	V(n008)/I(V1)
1.68500036778015e+003	(1.02994890617188e+002dB,1.06722699496863e+002°)
1.68538839812494e+003	(1.02992961691713e+002dB,1.06727206715155e+002°)
1.68577651782730e+003	(1.02991032859717e+002dB,1.06731715087248e+002°)
1.68616472690781e+003	(1.02989104121269e+002dB,1.06736224613285e+002°)
1.68655302538706e+003	(1.02987175476435e+002dB,1.06740735293381e+002°)
1.68694141328563e+003	(1.02985246925272e+002dB,1.06745247127648e+002°)
1.68732989062412e+003	(1.02983318467857e+002dB,1.06749760116247e+002°)
1.68771845742312e+003	(1.02981390104249e+002dB,1.06754274259275e+002°)
1.68810711370324e+003	(1.02979461834494e+002dB,1.06758789556789e+002°)
1.68849585948507e+003	(1.02977533658676e+002dB,1.06763306008977e+002°)
1.68888469478923e+003	(1.02975605576851e+002dB,1.06767823615940e+002°)
1.68927361963634e+003	(1.02973677589086e+002dB,1.06772342377799e+002°)
1.68966263404702e+003	(1.02971749695449e+002dB,1.06776862294703e+002°)
1.69005173804189e+003	(1.02969821896001e+002dB,1.06781383366741e+002°)
1.69044093164158e+003	(1.02967894190796e+002dB,1.06785905593989e+002°)
1.69083021486672e+003	(1.02965966579918e+002dB,1.06790428976667e+002°)
1.69121958773797e+003	(1.02964039063422e+002dB,1.06794953514847e+002°)
1.69160905027595e+003	(1.02962111641373e+002dB,1.06799479208644e+002°)
1.69199860250132e+003	(1.02960184313825e+002dB,1.06804006058140e+002°)
1.69238824443473e+003	(1.02958257080853e+002dB,1.06808534063499e+002°)
1.69277797609684e+003	(1.02956329942528e+002dB,1.06813063224858e+002°)
1.69316779750832e+003	(1.02954402898898e+002dB,1.06817593542272e+002°)
1.69355770868983e+003	(1.02952475950038e+002dB,1.06822125015911e+002°)
1.69394770966204e+003	(1.02950549096008e+002dB,1.06826657645866e+002°)
1.69433780044564e+003	(1.02948622336878e+002dB,1.06831191432283e+002°)
1.69472798106130e+003	(1.02946695672714e+002dB,1.06835726375276e+002°)
1.69511825152971e+003	(1.02944769103563e+002dB,1.06840262474900e+002°)
1.69550861187156e+003	(1.02942842629518e+002dB,1.06844799731381e+002°)
1.69589906210755e+003	(1.02940916250627e+002dB,1.06849338144784e+002°)
1.69628960225839e+003	(1.02938989966929e+002dB,1.06853877715099e+002°)
1.69668023234477e+003	(1.02937063778543e+002dB,1.06858418442676e+002°)
1.69707095238741e+003	(1.02935137685506e+002dB,1.06862960327519e+002°)
1.69746176240702e+003	(1.02933211687872e+002dB,1.06867503369706e+002°)
1.69785266242432e+003	(1.02931285785711e+002dB,1.06872047569376e+002°)
1.69824365246005e+003	(1.02929359979107e+002dB,1.06876592926710e+002°)
1.69863473253492e+003	(1.02927434268112e+002dB,1.06881139441779e+002°)
1.69902590266968e+003	(1.02925508652776e+002dB,1.06885687114633e+002°)
1.69941716288505e+003	(1.02923583133190e+002dB,1.06890235945514e+002°)
1.69980851320180e+003	(1.02921657709393e+002dB,1.06894785934410e+002°)
1.70019995364066e+003	(1.02919732381466e+002dB,1.06899337081513e+002°)
1.70059148422239e+003	(1.02917807149486e+002dB,1.06903889386989e+002°)
1.70098310496775e+003	(1.02915882013494e+002dB,1.06908442850859e+002°)
1.70137481589750e+003	(1.02913956973564e+002dB,1.06912997473259e+002°)
1.70176661703241e+003	(1.02912032029753e+002dB,1.06917553254286e+002°)
1.70215850839325e+003	(1.02910107182134e+002dB,1.06922110194075e+002°)
1.70255049000080e+003	(1.02908182430787e+002dB,1.06926668292823e+002°)
1.70294256187585e+003	(1.02906257775762e+002dB,1.06931227550561e+002°)
1.70333472403917e+003	(1.02904333217102e+002dB,1.06935787967323e+002°)
1.70372697651157e+003	(1.02902408754899e+002dB,1.06940349543339e+002°)
1.70411931931383e+003	(1.02900484389214e+002dB,1.06944912278689e+002°)
1.70451175246677e+003	(1.02898560120123e+002dB,1.06949476173547e+002°)
1.70490427599118e+003	(1.02896635947665e+002dB,1.06954041227904e+002°)
1.70529688990788e+003	(1.02894711871926e+002dB,1.06958607441976e+002°)
1.70568959423769e+003	(1.02892787892966e+002dB,1.06963174815851e+002°)
1.70608238900142e+003	(1.02890864010835e+002dB,1.06967743349568e+002°)
1.70647527421990e+003	(1.02888940225631e+002dB,1.06972313043391e+002°)
1.70686824991396e+003	(1.02887016537381e+002dB,1.06976883897262e+002°)
1.70726131610443e+003	(1.02885092946189e+002dB,1.06981455911463e+002°)
1.70765447281217e+003	(1.02883169452078e+002dB,1.06986029085908e+002°)
1.70804772005800e+003	(1.02881246055160e+002dB,1.06990603420943e+002°)
1.70844105786278e+003	(1.02879322755449e+002dB,1.06995178916434e+002°)
1.70883448624737e+003	(1.02877399553057e+002dB,1.06999755572710e+002°)
1.70922800523262e+003	(1.02875476448025e+002dB,1.07004333389757e+002°)
1.70962161483940e+003	(1.02873553440412e+002dB,1.07008912367677e+002°)
1.71001531508858e+003	(1.02871630530311e+002dB,1.07013492506688e+002°)
1.71040910600102e+003	(1.02869707717756e+002dB,1.07018073806775e+002°)
1.71080298759762e+003	(1.02867785002833e+002dB,1.07022656268130e+002°)
1.71119695989924e+003	(1.02865862385592e+002dB,1.07027239890806e+002°)
1.71159102292679e+003	(1.02863939866132e+002dB,1.07031824675050e+002°)
1.71198517670114e+003	(1.02862017444480e+002dB,1.07036410620811e+002°)
1.71237942124321e+003	(1.02860095120708e+002dB,1.07040997728221e+002°)
1.71277375657389e+003	(1.02858172894898e+002dB,1.07045585997467e+002°)
1.71316818271409e+003	(1.02856250767100e+002dB,1.07050175428589e+002°)
1.71356269968473e+003	(1.02854328737400e+002dB,1.07054766021789e+002°)
1.71395730750671e+003	(1.02852406805832e+002dB,1.07059357777045e+002°)
1.71435200620096e+003	(1.02850484972486e+002dB,1.07063950694548e+002°)
1.71474679578841e+003	(1.02848563237430e+002dB,1.07068544774437e+002°)
1.71514167628999e+003	(1.02846641600716e+002dB,1.07073140016763e+002°)
1.71553664772663e+003	(1.02844720062415e+002dB,1.07077736421642e+002°)
1.71593171011927e+003	(1.02842798622602e+002dB,1.07082333989245e+002°)
1.71632686348887e+003	(1.02840877281309e+002dB,1.07086932719513e+002°)
1.71672210785637e+003	(1.02838956038652e+002dB,1.07091532612790e+002°)
1.71711744324273e+003	(1.02837034894657e+002dB,1.07096133668994e+002°)
1.71751286966891e+003	(1.02835113849400e+002dB,1.07100735888285e+002°)
1.71790838715587e+003	(1.02833192902962e+002dB,1.07105339270845e+002°)
1.71830399572458e+003	(1.02831272055384e+002dB,1.07109943816663e+002°)
1.71869969539601e+003	(1.02829351306757e+002dB,1.07114549525968e+002°)
1.71909548619116e+003	(1.02827430657113e+002dB,1.07119156398702e+002°)
1.71949136813100e+003	(1.02825510106558e+002dB,1.07123764435161e+002°)
1.71988734123652e+003	(1.02823589655143e+002dB,1.07128373635381e+002°)
1.72028340552871e+003	(1.02821669302915e+002dB,1.07132983999374e+002°)
1.72067956102857e+003	(1.02819749049974e+002dB,1.07137595527420e+002°)
1.72107580775712e+003	(1.02817828896352e+002dB,1.07142208219463e+002°)
1.72147214573535e+003	(1.02815908842135e+002dB,1.07146822075694e+002°)
1.72186857498428e+003	(1.02813988887396e+002dB,1.07151437096254e+002°)
1.72226509552493e+003	(1.02812069032168e+002dB,1.07156053281111e+002°)
1.72266170737831e+003	(1.02810149276555e+002dB,1.07160670630520e+002°)
1.72305841056547e+003	(1.02808229620608e+002dB,1.07165289144538e+002°)
1.72345520510743e+003	(1.02806310064378e+002dB,1.07169908823185e+002°)
1.72385209102523e+003	(1.02804390607952e+002dB,1.07174529666673e+002°)
1.72424906833991e+003	(1.02802471251380e+002dB,1.07179151675035e+002°)
1.72464613707252e+003	(1.02800551994761e+002dB,1.07183774848513e+002°)
1.72504329724411e+003	(1.02798632838119e+002dB,1.07188399187031e+002°)
1.72544054887574e+003	(1.02796713781541e+002dB,1.07193024690786e+002°)
1.72583789198847e+003	(1.02794794825090e+002dB,1.07197651359864e+002°)
1.72623532660337e+003	(1.02792875968842e+002dB,1.07202279194406e+002°)
1.72663285274150e+003	(1.02790957212849e+002dB,1.07206908194459e+002°)
1.72703047042395e+003	(1.02789038557180e+002dB,1.07211538360150e+002°)
1.72742817967180e+003	(1.02787120001905e+002dB,1.07216169691578e+002°)
1.72782598050613e+003	(1.02785201547088e+002dB,1.07220802188859e+002°)
1.72822387294803e+003	(1.02783283192792e+002dB,1.07225435852064e+002°)
1.72862185701860e+003	(1.02781364939100e+002dB,1.07230070681370e+002°)
1.72901993273894e+003	(1.02779446786051e+002dB,1.07234706676762e+002°)
1.72941810013016e+003	(1.02777528733749e+002dB,1.07239343838508e+002°)
1.72981635921336e+003	(1.02775610782235e+002dB,1.07243982166599e+002°)
1.73021471000967e+003	(1.02773692931566e+002dB,1.07248621661090e+002°)
1.73061315254019e+003	(1.02771775181821e+002dB,1.07253262322165e+002°)
1.73101168682607e+003	(1.02769857533072e+002dB,1.07257904149907e+002°)
1.73141031288841e+003	(1.02767939985376e+002dB,1.07262547144412e+002°)
1.73180903074837e+003	(1.02766022538808e+002dB,1.07267191305800e+002°)
1.73220784042708e+003	(1.02764105193423e+002dB,1.07271836634128e+002°)
1.73260674194569e+003	(1.02762187949310e+002dB,1.07276483129591e+002°)
1.73300573532534e+003	(1.02760270806514e+002dB,1.07281130792198e+002°)
1.73340482058719e+003	(1.02758353765103e+002dB,1.07285779622052e+002°)
1.73380399775239e+003	(1.02756436825159e+002dB,1.07290429619326e+002°)
1.73420326684212e+003	(1.02754519986733e+002dB,1.07295080784052e+002°)
1.73460262787754e+003	(1.02752603249893e+002dB,1.07299733116331e+002°)
1.73500208087982e+003	(1.02750686614711e+002dB,1.07304386616286e+002°)
1.73540162587015e+003	(1.02748770081247e+002dB,1.07309041284008e+002°)
1.73580126286970e+003	(1.02746853649581e+002dB,1.07313697119626e+002°)
1.73620099189967e+003	(1.02744937319785e+002dB,1.07318354123269e+002°)
1.73660081298125e+003	(1.02743021091899e+002dB,1.07323012294926e+002°)
1.73700072613563e+003	(1.02741104966007e+002dB,1.07327671634768e+002°)
1.73740073138402e+003	(1.02739188942174e+002dB,1.07332332142896e+002°)
1.73780082874763e+003	(1.02737273020465e+002dB,1.07336993819384e+002°)
1.73820101824766e+003	(1.02735357200939e+002dB,1.07341656664312e+002°)
1.73860129990535e+003	(1.02733441483682e+002dB,1.07346320677841e+002°)
1.73900167374190e+003	(1.02731525868753e+002dB,1.07350985860059e+002°)
1.73940213977855e+003	(1.02729610356210e+002dB,1.07355652211017e+002°)
1.73980269803654e+003	(1.02727694946127e+002dB,1.07360319730828e+002°)
1.74020334853708e+003	(1.02725779638576e+002dB,1.07364988419619e+002°)
1.74060409130144e+003	(1.02723864433601e+002dB,1.07369658277409e+002°)
1.74100492635085e+003	(1.02721949331298e+002dB,1.07374329304397e+002°)
1.74140585370657e+003	(1.02720034331723e+002dB,1.07379001500641e+002°)
1.74180687338986e+003	(1.02718119434939e+002dB,1.07383674866216e+002°)
1.74220798542197e+003	(1.02716204641022e+002dB,1.07388349401269e+002°)
1.74260918982417e+003	(1.02714289950021e+002dB,1.07393025105802e+002°)
1.74301048661774e+003	(1.02712375362028e+002dB,1.07397701980029e+002°)
1.74341187582395e+003	(1.02710460877095e+002dB,1.07402380023976e+002°)
1.74381335746408e+003	(1.02708546495295e+002dB,1.07407059237775e+002°)
1.74421493155942e+003	(1.02706632216690e+002dB,1.07411739621485e+002°)
1.74461659813126e+003	(1.02704718041333e+002dB,1.07416421175152e+002°)
1.74501835720089e+003	(1.02702803969332e+002dB,1.07421103899034e+002°)
1.74542020878961e+003	(1.02700890000729e+002dB,1.07425787793128e+002°)
1.74582215291874e+003	(1.02698976135571e+002dB,1.07430472857443e+002°)
1.74622418960958e+003	(1.02697062373957e+002dB,1.07435159092201e+002°)
1.74662631888345e+003	(1.02695148715953e+002dB,1.07439846497502e+002°)
1.74702854076167e+003	(1.02693235161619e+002dB,1.07444535073402e+002°)
1.74743085526556e+003	(1.02691321710999e+002dB,1.07449224819903e+002°)
1.74783326241646e+003	(1.02689408364200e+002dB,1.07453915737256e+002°)
1.74823576223569e+003	(1.02687495121262e+002dB,1.07458607825446e+002°)
1.74863835474460e+003	(1.02685581982273e+002dB,1.07463301084665e+002°)
1.74904103996454e+003	(1.02683668947277e+002dB,1.07467995514877e+002°)
1.74944381791685e+003	(1.02681756016360e+002dB,1.07472691116287e+002°)
1.74984668862289e+003	(1.02679843189576e+002dB,1.07477387888917e+002°)
1.75024965210402e+003	(1.02677930467014e+002dB,1.07482085832943e+002°)
1.75065270838160e+003	(1.02676017848708e+002dB,1.07486784948337e+002°)
1.75105585747701e+003	(1.02674105334755e+002dB,1.07491485235290e+002°)
1.75145909941161e+003	(1.02672192925205e+002dB,1.07496186693851e+002°)
1.75186243420680e+003	(1.02670280620144e+002dB,1.07500889324160e+002°)
1.75226586188394e+003	(1.02668368419621e+002dB,1.07505593126252e+002°)
1.75266938246443e+003	(1.02666456323723e+002dB,1.07510298100286e+002°)
1.75307299596967e+003	(1.02664544332490e+002dB,1.07515004246247e+002°)
1.75347670242106e+003	(1.02662632446011e+002dB,1.07519711564315e+002°)
1.75388050183999e+003	(1.02660720664348e+002dB,1.07524420054561e+002°)
1.75428439424788e+003	(1.02658808987571e+002dB,1.07529129717080e+002°)
1.75468837966614e+003	(1.02656897415747e+002dB,1.07533840551956e+002°)
1.75509245811619e+003	(1.02654985948945e+002dB,1.07538552559288e+002°)
1.75549662961946e+003	(1.02653074587221e+002dB,1.07543265739129e+002°)
1.75590089419737e+003	(1.02651163330655e+002dB,1.07547980091607e+002°)
1.75630525187136e+003	(1.02649252179298e+002dB,1.07552695616756e+002°)
1.75670970266286e+003	(1.02647341133246e+002dB,1.07557412314759e+002°)
1.75711424659332e+003	(1.02645430192566e+002dB,1.07562130185731e+002°)
1.75751888368419e+003	(1.02643519357285e+002dB,1.07566849229574e+002°)
1.75792361395692e+003	(1.02641608627513e+002dB,1.07571569446557e+002°)
1.75832843743296e+003	(1.02639698003292e+002dB,1.07576290836663e+002°)
1.75873335413380e+003	(1.02637787484717e+002dB,1.07581013400087e+002°)
1.75913836408088e+003	(1.02635877071828e+002dB,1.07585737136818e+002°)
1.75954346729568e+003	(1.02633966764696e+002dB,1.07590462046950e+002°)
1.75994866379969e+003	(1.02632056563414e+002dB,1.07595188130661e+002°)
1.76035395361438e+003	(1.02630146468035e+002dB,1.07599915387994e+002°)
1.76075933676125e+003	(1.02628236478622e+002dB,1.07604643819015e+002°)
1.76116481326178e+003	(1.02626326595233e+002dB,1.07609373423764e+002°)
1.76157038313748e+003	(1.02624416817963e+002dB,1.07614104202446e+002°)
1.76197604640985e+003	(1.02622507146864e+002dB,1.07618836155077e+002°)
1.76238180310039e+003	(1.02620597582010e+002dB,1.07623569281774e+002°)
1.76278765323062e+003	(1.02618688123454e+002dB,1.07628303582560e+002°)
1.76319359682205e+003	(1.02616778771290e+002dB,1.07633039057628e+002°)
1.76359963389621e+003	(1.02614869525572e+002dB,1.07637775707006e+002°)
1.76400576447463e+003	(1.02612960386363e+002dB,1.07642513530754e+002°)
1.76441198857884e+003	(1.02611051353740e+002dB,1.07647252529014e+002°)
1.76481830623037e+003	(1.02609142427759e+002dB,1.07651992701798e+002°)
1.76522471745077e+003	(1.02607233608507e+002dB,1.07656734049290e+002°)
1.76563122226159e+003	(1.02605324896049e+002dB,1.07661476571544e+002°)
1.76603782068438e+003	(1.02603416290432e+002dB,1.07666220268570e+002°)
1.76644451274069e+003	(1.02601507791741e+002dB,1.07670965140523e+002°)
1.76685129845209e+003	(1.02599599400044e+002dB,1.07675711187477e+002°)
1.76725817784015e+003	(1.02597691115414e+002dB,1.07680458409554e+002°)
1.76766515092644e+003	(1.02595782937905e+002dB,1.07685206806767e+002°)
1.76807221773253e+003	(1.02593874867608e+002dB,1.07689956379282e+002°)
1.76847937828001e+003	(1.02591966904548e+002dB,1.07694707127039e+002°)
1.76888663259046e+003	(1.02590059048852e+002dB,1.07699459050330e+002°)
1.76929398068549e+003	(1.02588151300542e+002dB,1.07704212149063e+002°)
1.76970142258667e+003	(1.02586243659707e+002dB,1.07708966423412e+002°)
1.77010895831563e+003	(1.02584336126416e+002dB,1.07713721873452e+002°)
1.77051658789396e+003	(1.02582428700728e+002dB,1.07718478499233e+002°)
1.77092431134327e+003	(1.02580521382727e+002dB,1.07723236300901e+002°)
1.77133212868519e+003	(1.02578614172462e+002dB,1.07727995278458e+002°)
1.77174003994133e+003	(1.02576707070010e+002dB,1.07732755432031e+002°)
1.77214804513332e+003	(1.02574800075448e+002dB,1.07737516761721e+002°)
1.77255614428280e+003	(1.02572893188828e+002dB,1.07742279267550e+002°)
1.77296433741140e+003	(1.02570986410233e+002dB,1.07747042949672e+002°)
1.77337262454076e+003	(1.02569079739714e+002dB,1.07751807808081e+002°)
1.77378100569253e+003	(1.02567173177376e+002dB,1.07756573843003e+002°)
1.77418948088837e+003	(1.02565266723245e+002dB,1.07761341054358e+002°)
1.77459805014992e+003	(1.02563360377421e+002dB,1.07766109442358e+002°)
1.77500671349886e+003	(1.02561454139949e+002dB,1.07770879006981e+002°)
1.77541547095684e+003	(1.02559548010911e+002dB,1.07775649748377e+002°)
1.77582432254554e+003	(1.02557641990374e+002dB,1.07780421666593e+002°)
1.77623326828664e+003	(1.02555736078406e+002dB,1.07785194761719e+002°)
1.77664230820181e+003	(1.02553830275075e+002dB,1.07789969033839e+002°)
1.77705144231276e+003	(1.02551924580456e+002dB,1.07794744483060e+002°)
1.77746067064116e+003	(1.02550018994608e+002dB,1.07799521109411e+002°)
1.77786999320871e+003	(1.02548113517605e+002dB,1.07804298913009e+002°)
1.77827941003712e+003	(1.02546208149528e+002dB,1.07809077893959e+002°)
1.77868892114809e+003	(1.02544302890414e+002dB,1.07813858052229e+002°)
1.77909852656334e+003	(1.02542397740369e+002dB,1.07818639388042e+002°)
1.77950822630458e+003	(1.02540492699429e+002dB,1.07823421901366e+002°)
1.77991802039353e+003	(1.02538587767688e+002dB,1.07828205592342e+002°)
1.78032790885192e+003	(1.02536682945207e+002dB,1.07832990461049e+002°)
1.78073789170149e+003	(1.02534778232040e+002dB,1.07837776507502e+002°)
1.78114796896396e+003	(1.02532873628279e+002dB,1.07842563731859e+002°)
1.78155814066109e+003	(1.02530969133977e+002dB,1.07847352134133e+002°)
1.78196840681461e+003	(1.02529064749207e+002dB,1.07852141714438e+002°)
1.78237876744628e+003	(1.02527160474051e+002dB,1.07856932472883e+002°)
1.78278922257786e+003	(1.02525256308562e+002dB,1.07861724409491e+002°)
1.78319977223111e+003	(1.02523352252810e+002dB,1.07866517524339e+002°)
1.78361041642779e+003	(1.02521448306883e+002dB,1.07871311817592e+002°)
1.78402115518968e+003	(1.02519544470823e+002dB,1.07876107289200e+002°)
1.78443198853855e+003	(1.02517640744712e+002dB,1.07880903939306e+002°)
1.78484291649619e+003	(1.02515737128631e+002dB,1.07885701768029e+002°)
1.78525393908439e+003	(1.02513833622629e+002dB,1.07890500775361e+002°)
1.78566505632493e+003	(1.02511930226776e+002dB,1.07895300961387e+002°)
1.78607626823961e+003	(1.02510026941172e+002dB,1.07900102326307e+002°)
1.78648757485024e+003	(1.02508123765834e+002dB,1.07904904869995e+002°)
1.78689897617861e+003	(1.02506220700875e+002dB,1.07909708592678e+002°)
1.78731047224655e+003	(1.02504317746348e+002dB,1.07914513494393e+002°)
1.78772206307588e+003	(1.02502414902317e+002dB,1.07919319575179e+002°)
1.78813374868840e+003	(1.02500512168874e+002dB,1.07924126835200e+002°)
1.78854552910595e+003	(1.02498609546066e+002dB,1.07928935274455e+002°)
1.78895740435037e+003	(1.02496707033959e+002dB,1.07933744893000e+002°)
1.78936937444348e+003	(1.02494804632654e+002dB,1.07938555691024e+002°)
1.78978143940714e+003	(1.02492902342172e+002dB,1.07943367668435e+002°)
1.79019359926319e+003	(1.02491000162632e+002dB,1.07948180825477e+002°)
1.79060585403347e+003	(1.02489098094062e+002dB,1.07952995162069e+002°)
1.79101820373986e+003	(1.02487196136566e+002dB,1.07957810678430e+002°)
1.79143064840420e+003	(1.02485294290190e+002dB,1.07962627374530e+002°)
1.79184318804838e+003	(1.02483392555003e+002dB,1.07967445250450e+002°)
1.79225582269425e+003	(1.02481490931107e+002dB,1.07972264306378e+002°)
1.79266855236370e+003	(1.02479589418529e+002dB,1.07977084542234e+002°)
1.79308137707862e+003	(1.02477688017360e+002dB,1.07981905958165e+002°)
1.79349429686088e+003	(1.02475786727655e+002dB,1.07986728554199e+002°)
1.79390731173238e+003	(1.02473885549515e+002dB,1.07991552330512e+002°)
1.79432042171502e+003	(1.02471984482973e+002dB,1.07996377287058e+002°)
1.79473362683070e+003	(1.02470083528136e+002dB,1.08001203424032e+002°)
1.79514692710133e+003	(1.02468182685027e+002dB,1.08006030741341e+002°)
1.79556032254882e+003	(1.02466281953763e+002dB,1.08010859239221e+002°)
1.79597381319509e+003	(1.02464381334383e+002dB,1.08015688917642e+002°)
1.79638739906206e+003	(1.02462480826972e+002dB,1.08020519776735e+002°)
1.79680108017167e+003	(1.02460580431569e+002dB,1.08025351816446e+002°)
1.79721485654583e+003	(1.02458680148302e+002dB,1.08030185037066e+002°)
1.79762872820650e+003	(1.02456779977188e+002dB,1.08035019438473e+002°)
1.79804269517561e+003	(1.02454879918320e+002dB,1.08039855020816e+002°)
1.79845675747511e+003	(1.02452979971771e+002dB,1.08044691784189e+002°)
1.79887091512696e+003	(1.02451080137602e+002dB,1.08049529728617e+002°)
1.79928516815311e+003	(1.02449180415889e+002dB,1.08054368854200e+002°)
1.79969951657552e+003	(1.02447280806675e+002dB,1.08059209160908e+002°)
1.80011396041618e+003	(1.02445381310066e+002dB,1.08064050648954e+002°)
1.80052849969704e+003	(1.02443481926119e+002dB,1.08068893318332e+002°)
1.80094313444009e+003	(1.02441582654903e+002dB,1.08073737169131e+002°)
1.80135786466730e+003	(1.02439683496493e+002dB,1.08078582201434e+002°)
1.80177269040068e+003	(1.02437784450950e+002dB,1.08083428415272e+002°)
1.80218761166221e+003	(1.02435885518349e+002dB,1.08088275810734e+002°)
1.80260262847389e+003	(1.02433986698750e+002dB,1.08093124387854e+002°)
1.80301774085773e+003	(1.02432087992244e+002dB,1.08097974146779e+002°)
1.80343294883573e+003	(1.02430189398866e+002dB,1.08102825087437e+002°)
1.80384825242991e+003	(1.02428290918737e+002dB,1.08107677210092e+002°)
1.80426365166229e+003	(1.02426392551886e+002dB,1.08112530514666e+002°)
1.80467914655488e+003	(1.02424494298400e+002dB,1.08117385001279e+002°)
1.80509473712973e+003	(1.02422596158349e+002dB,1.08122240669999e+002°)
1.80551042340886e+003	(1.02420698131798e+002dB,1.08127097520875e+002°)
1.80592620541431e+003	(1.02418800218812e+002dB,1.08131955553965e+002°)
1.80634208316813e+003	(1.02416902419473e+002dB,1.08136814769361e+002°)
1.80675805669237e+003	(1.02415004733841e+002dB,1.08141675167099e+002°)
1.80717412600908e+003	(1.02413107161991e+002dB,1.08146536747264e+002°)
1.80759029114032e+003	(1.02411209703999e+002dB,1.08151399509952e+002°)
1.80800655210816e+003	(1.02409312359931e+002dB,1.08156263455199e+002°)
1.80842290893467e+003	(1.02407415129852e+002dB,1.08161128583050e+002°)
1.80883936164191e+003	(1.02405518013832e+002dB,1.08165994893588e+002°)
1.80925591025197e+003	(1.02403621011953e+002dB,1.08170862386905e+002°)
1.80967255478694e+003	(1.02401724124276e+002dB,1.08175731063028e+002°)
1.81008929526891e+003	(1.02399827350880e+002dB,1.08180600922064e+002°)
1.81050613171996e+003	(1.02397930691811e+002dB,1.08185471963989e+002°)
1.81092306416221e+003	(1.02396034147165e+002dB,1.08190344188961e+002°)
1.81134009261775e+003	(1.02394137717013e+002dB,1.08195217597048e+002°)
1.81175721710870e+003	(1.02392241401417e+002dB,1.08200092188265e+002°)
1.81217443765717e+003	(1.02390345200430e+002dB,1.08204967962629e+002°)
1.81259175428529e+003	(1.02388449114150e+002dB,1.08209844920299e+002°)
1.81300916701517e+003	(1.02386553142637e+002dB,1.08214723061303e+002°)
1.81342667586895e+003	(1.02384657285967e+002dB,1.08219602385722e+002°)
1.81384428086877e+003	(1.02382761544195e+002dB,1.08224482893561e+002°)
1.81426198203676e+003	(1.02380865917398e+002dB,1.08229364584911e+002°)
1.81467977939507e+003	(1.02378970405656e+002dB,1.08234247459870e+002°)
1.81509767296586e+003	(1.02377075009041e+002dB,1.08239131518499e+002°)
1.81551566277128e+003	(1.02375179727608e+002dB,1.08244016760804e+002°)
1.81593374883349e+003	(1.02373284561439e+002dB,1.08248903186885e+002°)
1.81635193117466e+003	(1.02371389510588e+002dB,1.08253790796755e+002°)
1.81677020981695e+003	(1.02369494575153e+002dB,1.08258679590568e+002°)
1.81718858478255e+003	(1.02367599755188e+002dB,1.08263569568328e+002°)
1.81760705609364e+003	(1.02365705050767e+002dB,1.08268460730093e+002°)
1.81802562377240e+003	(1.02363810461958e+002dB,1.08273353075938e+002°)
1.81844428784103e+003	(1.02361915988823e+002dB,1.08278246605880e+002°)
1.81886304832173e+003	(1.02360021631469e+002dB,1.08283141320105e+002°)
1.81928190523669e+003	(1.02358127389916e+002dB,1.08288037218498e+002°)
1.81970085860812e+003	(1.02356233264276e+002dB,1.08292934301264e+002°)
1.82011990845824e+003	(1.02354339254599e+002dB,1.08297832568392e+002°)
1.82053905480926e+003	(1.02352445360962e+002dB,1.08302732019964e+002°)
1.82095829768341e+003	(1.02350551583426e+002dB,1.08307632655998e+002°)
1.82137763710292e+003	(1.02348657922077e+002dB,1.08312534476617e+002°)
1.82179707309001e+003	(1.02346764376976e+002dB,1.08317437481837e+002°)
1.82221660566692e+003	(1.02344870948205e+002dB,1.08322341671752e+002°)
1.82263623485590e+003	(1.02342977635814e+002dB,1.08327247046358e+002°)
1.82305596067920e+003	(1.02341084439891e+002dB,1.08332153605763e+002°)
1.82347578315907e+003	(1.02339191360495e+002dB,1.08337061349996e+002°)
1.82389570231777e+003	(1.02337298397719e+002dB,1.08341970279183e+002°)
1.82431571817756e+003	(1.02335405551609e+002dB,1.08346880393289e+002°)
1.82473583076071e+003	(1.02333512822256e+002dB,1.08351791692460e+002°)
1.82515604008950e+003	(1.02331620209707e+002dB,1.08356704176648e+002°)
1.82557634618620e+003	(1.02329727714052e+002dB,1.08361617845992e+002°)
1.82599674907310e+003	(1.02327835335353e+002dB,1.08366532700514e+002°)
1.82641724877248e+003	(1.02325943073703e+002dB,1.08371448740342e+002°)
1.82683784530665e+003	(1.02324050929136e+002dB,1.08376365965406e+002°)
1.82725853869790e+003	(1.02322158901749e+002dB,1.08381284375858e+002°)
1.82767932896854e+003	(1.02320266991615e+002dB,1.08386203971747e+002°)
1.82810021614087e+003	(1.02318375198779e+002dB,1.08391124753046e+002°)
1.82852120023721e+003	(1.02316483523347e+002dB,1.08396046719943e+002°)
1.82894228127989e+003	(1.02314591965356e+002dB,1.08400969872365e+002°)
1.82936345929122e+003	(1.02312700524910e+002dB,1.08405894210464e+002°)
1.82978473429354e+003	(1.02310809202052e+002dB,1.08410819734221e+002°)
1.83020610630918e+003	(1.02308917996874e+002dB,1.08415746443767e+002°)
1.83062757536049e+003	(1.02307026909430e+002dB,1.08420674339069e+002°)
1.83104914146980e+003	(1.02305135939804e+002dB,1.08425603420253e+002°)
1.83147080465947e+003	(1.02303245088064e+002dB,1.08430533687348e+002°)
1.83189256495186e+003	(1.02301354354271e+002dB,1.08435465140369e+002°)
1.83231442236933e+003	(1.02299463738513e+002dB,1.08440397779433e+002°)
1.83273637693425e+003	(1.02297573240859e+002dB,1.08445331604599e+002°)
1.83315842866897e+003	(1.02295682861373e+002dB,1.08450266615877e+002°)
