Freq.	V(n004)/I(I1)
2.66685866451839e+003	(-1.06310031113717e+001dB,1.12793267373673e+002°)
2.66747280212148e+003	(-1.06272227632677e+001dB,1.12783959646526e+002°)
2.66808708115127e+003	(-1.06234427339000e+001dB,1.12774644448473e+002°)
2.66870150164031e+003	(-1.06196630241208e+001dB,1.12765321777885e+002°)
2.66931606362119e+003	(-1.06158836347846e+001dB,1.12755991633106e+002°)
2.66993076712649e+003	(-1.06121045667412e+001dB,1.12746654012591e+002°)
2.67054561218880e+003	(-1.06083258208486e+001dB,1.12737308914709e+002°)
2.67116059884072e+003	(-1.06045473979537e+001dB,1.12727956337878e+002°)
2.67177572711485e+003	(-1.06007692989204e+001dB,1.12718596280477e+002°)
2.67239099704380e+003	(-1.05969915245990e+001dB,1.12709228740938e+002°)
2.67300640866021e+003	(-1.05932140758485e+001dB,1.12699853717695e+002°)
2.67362196199669e+003	(-1.05894369535270e+001dB,1.12690471209108e+002°)
2.67423765708589e+003	(-1.05856601584911e+001dB,1.12681081213658e+002°)
2.67485349396044e+003	(-1.05818836916011e+001dB,1.12671683729731e+002°)
2.67546947265300e+003	(-1.05781075537166e+001dB,1.12662278755771e+002°)
2.67608559319623e+003	(-1.05743317456996e+001dB,1.12652866290187e+002°)
2.67670185562278e+003	(-1.05705562684073e+001dB,1.12643446331458e+002°)
2.67731825996535e+003	(-1.05667811227057e+001dB,1.12634018877986e+002°)
2.67793480625660e+003	(-1.05630063094558e+001dB,1.12624583928277e+002°)
2.67855149452922e+003	(-1.05592318295201e+001dB,1.12615141480739e+002°)
2.67916832481592e+003	(-1.05554576837641e+001dB,1.12605691533815e+002°)
2.67978529714939e+003	(-1.05516838730528e+001dB,1.12596234085996e+002°)
2.68040241156235e+003	(-1.05479103982540e+001dB,1.12586769135676e+002°)
2.68101966808752e+003	(-1.05441372602313e+001dB,1.12577296681406e+002°)
2.68163706675762e+003	(-1.05403644598490e+001dB,1.12567816721636e+002°)
2.68225460760538e+003	(-1.05365919979808e+001dB,1.12558329254820e+002°)
2.68287229066355e+003	(-1.05328198754946e+001dB,1.12548834279445e+002°)
2.68349011596487e+003	(-1.05290480932563e+001dB,1.12539331793986e+002°)
2.68410808354211e+003	(-1.05252766521393e+001dB,1.12529821796937e+002°)
2.68472619342803e+003	(-1.05215055530127e+001dB,1.12520304286797e+002°)
2.68534444565539e+003	(-1.05177347967478e+001dB,1.12510779262074e+002°)
2.68596284025698e+003	(-1.05139643842207e+001dB,1.12501246721219e+002°)
2.68658137726558e+003	(-1.05101943162986e+001dB,1.12491706662803e+002°)
2.68720005671399e+003	(-1.05064245938604e+001dB,1.12482159085279e+002°)
2.68781887863501e+003	(-1.05026552177786e+001dB,1.12472603987192e+002°)
2.68843784306145e+003	(-1.04988861889273e+001dB,1.12463041367031e+002°)
2.68905695002612e+003	(-1.04951175081867e+001dB,1.12453471223342e+002°)
2.68967619956186e+003	(-1.04913491764268e+001dB,1.12443893554658e+002°)
2.69029559170149e+003	(-1.04875811945331e+001dB,1.12434308359436e+002°)
2.69091512647785e+003	(-1.04838135633787e+001dB,1.12424715636352e+002°)
2.69153480392379e+003	(-1.04800462838417e+001dB,1.12415115383813e+002°)
2.69215462407216e+003	(-1.04762793568077e+001dB,1.12405507600414e+002°)
2.69277458695583e+003	(-1.04725127831513e+001dB,1.12395892284699e+002°)
2.69339469260766e+003	(-1.04687465637563e+001dB,1.12386269435228e+002°)
2.69401494106054e+003	(-1.04649806995073e+001dB,1.12376639050541e+002°)
2.69463533234734e+003	(-1.04612151912803e+001dB,1.12367001129204e+002°)
2.69525586650096e+003	(-1.04574500399650e+001dB,1.12357355669764e+002°)
2.69587654355431e+003	(-1.04536852464427e+001dB,1.12347702670829e+002°)
2.69649736354028e+003	(-1.04499208115980e+001dB,1.12338042130937e+002°)
2.69711832649180e+003	(-1.04461567363189e+001dB,1.12328374048681e+002°)
2.69773943244178e+003	(-1.04423930214891e+001dB,1.12318698422661e+002°)
2.69836068142316e+003	(-1.04386296679965e+001dB,1.12309015251417e+002°)
2.69898207346887e+003	(-1.04348666767330e+001dB,1.12299324533573e+002°)
2.69960360861187e+003	(-1.04311040485812e+001dB,1.12289626267728e+002°)
2.70022528688510e+003	(-1.04273417844336e+001dB,1.12279920452467e+002°)
2.70084710832152e+003	(-1.04235798851783e+001dB,1.12270207086386e+002°)
2.70146907295410e+003	(-1.04198183517080e+001dB,1.12260486168140e+002°)
2.70209118081582e+003	(-1.04160571849132e+001dB,1.12250757696280e+002°)
2.70271343193967e+003	(-1.04122963856886e+001dB,1.12241021669459e+002°)
2.70333582635863e+003	(-1.04085359549267e+001dB,1.12231278086293e+002°)
2.70395836410569e+003	(-1.04047758935167e+001dB,1.12221526945415e+002°)
2.70458104521388e+003	(-1.04010162023563e+001dB,1.12211768245434e+002°)
2.70520386971620e+003	(-1.03972568823427e+001dB,1.12202001985010e+002°)
2.70582683764567e+003	(-1.03934979343696e+001dB,1.12192228162766e+002°)
2.70644994903533e+003	(-1.03897393593333e+001dB,1.12182446777362e+002°)
2.70707320391820e+003	(-1.03859811581339e+001dB,1.12172657827435e+002°)
2.70769660232734e+003	(-1.03822233316639e+001dB,1.12162861311670e+002°)
2.70832014429579e+003	(-1.03784658808282e+001dB,1.12153057228662e+002°)
2.70894382985662e+003	(-1.03747088065261e+001dB,1.12143245577130e+002°)
2.70956765904290e+003	(-1.03709521096529e+001dB,1.12133426355729e+002°)
2.71019163188768e+003	(-1.03671957911151e+001dB,1.12123599563119e+002°)
2.71081574842407e+003	(-1.03634398518125e+001dB,1.12113765197957e+002°)
2.71144000868515e+003	(-1.03596842926485e+001dB,1.12103923258946e+002°)
2.71206441270401e+003	(-1.03559291145247e+001dB,1.12094073744821e+002°)
2.71268896051377e+003	(-1.03521743183446e+001dB,1.12084216654195e+002°)
2.71331365214753e+003	(-1.03484199050147e+001dB,1.12074351985796e+002°)
2.71393848763842e+003	(-1.03446658754402e+001dB,1.12064479738339e+002°)
2.71456346701957e+003	(-1.03409122305285e+001dB,1.12054599910498e+002°)
2.71518859032410e+003	(-1.03371589711848e+001dB,1.12044712501001e+002°)
2.71581385758516e+003	(-1.03334060983177e+001dB,1.12034817508555e+002°)
2.71643926883591e+003	(-1.03296536128355e+001dB,1.12024914931864e+002°)
2.71706482410951e+003	(-1.03259015156468e+001dB,1.12015004769705e+002°)
2.71769052343911e+003	(-1.03221498076610e+001dB,1.12005087020720e+002°)
2.71831636685789e+003	(-1.03183984897900e+001dB,1.11995161683720e+002°)
2.71894235439904e+003	(-1.03146475629446e+001dB,1.11985228757435e+002°)
2.71956848609575e+003	(-1.03108970280379e+001dB,1.11975288240543e+002°)
2.72019476198120e+003	(-1.03071468859829e+001dB,1.11965340131841e+002°)
2.72082118208861e+003	(-1.03033971376906e+001dB,1.11955384430062e+002°)
2.72144774645119e+003	(-1.02996477840778e+001dB,1.11945421134002e+002°)
2.72207445510215e+003	(-1.02958988260562e+001dB,1.11935450242389e+002°)
2.72270130807473e+003	(-1.02921502645461e+001dB,1.11925471753974e+002°)
2.72332830540216e+003	(-1.02884021004605e+001dB,1.11915485667535e+002°)
2.72395544711769e+003	(-1.02846543347193e+001dB,1.11905491981893e+002°)
2.72458273325455e+003	(-1.02809069682360e+001dB,1.11895490695774e+002°)
2.72521016384602e+003	(-1.02771600019343e+001dB,1.11885481808000e+002°)
2.72583773892535e+003	(-1.02734134367316e+001dB,1.11875465317320e+002°)
2.72646545852582e+003	(-1.02696672735458e+001dB,1.11865441222578e+002°)
2.72709332268072e+003	(-1.02659215133010e+001dB,1.11855409522520e+002°)
2.72772133142332e+003	(-1.02621761569178e+001dB,1.11845370216010e+002°)
2.72834948478693e+003	(-1.02584312053180e+001dB,1.11835323301814e+002°)
2.72897778280485e+003	(-1.02546866594253e+001dB,1.11825268778761e+002°)
2.72960622551040e+003	(-1.02509425201607e+001dB,1.11815206645672e+002°)
2.73023481293688e+003	(-1.02471987884508e+001dB,1.11805136901364e+002°)
2.73086354511763e+003	(-1.02434554652247e+001dB,1.11795059544648e+002°)
2.73149242208599e+003	(-1.02397125514009e+001dB,1.11784974574389e+002°)
2.73212144387529e+003	(-1.02359700479106e+001dB,1.11774881989441e+002°)
2.73275061051889e+003	(-1.02322279556812e+001dB,1.11764781788601e+002°)
2.73337992205014e+003	(-1.02284862756373e+001dB,1.11754673970753e+002°)
2.73400937850242e+003	(-1.02247450087100e+001dB,1.11744558534730e+002°)
2.73463897990908e+003	(-1.02210041558306e+001dB,1.11734435479400e+002°)
2.73526872630351e+003	(-1.02172637179258e+001dB,1.11724304803643e+002°)
2.73589861771911e+003	(-1.02135236959294e+001dB,1.11714166506303e+002°)
2.73652865418927e+003	(-1.02097840907709e+001dB,1.11704020586255e+002°)
2.73715883574739e+003	(-1.02060449033844e+001dB,1.11693867042402e+002°)
2.73778916242688e+003	(-1.02023061347019e+001dB,1.11683705873619e+002°)
2.73841963426116e+003	(-1.01985677856603e+001dB,1.11673537078723e+002°)
2.73905025128366e+003	(-1.01948298571897e+001dB,1.11663360656722e+002°)
2.73968101352782e+003	(-1.01910923502252e+001dB,1.11653176606455e+002°)
2.74031192102707e+003	(-1.01873552657067e+001dB,1.11642984926853e+002°)
2.74094297381487e+003	(-1.01836186045696e+001dB,1.11632785616769e+002°)
2.74157417192468e+003	(-1.01798823677507e+001dB,1.11622578675172e+002°)
2.74220551538995e+003	(-1.01761465561882e+001dB,1.11612364100979e+002°)
2.74283700424417e+003	(-1.01724111708213e+001dB,1.11602141893100e+002°)
2.74346863852081e+003	(-1.01686762125874e+001dB,1.11591912050474e+002°)
2.74410041825336e+003	(-1.01649416824304e+001dB,1.11581674572011e+002°)
2.74473234347532e+003	(-1.01612075812905e+001dB,1.11571429456659e+002°)
2.74536441422020e+003	(-1.01574739101091e+001dB,1.11561176703357e+002°)
2.74599663052150e+003	(-1.01537406698255e+001dB,1.11550916311107e+002°)
2.74662899241274e+003	(-1.01500078613866e+001dB,1.11540648278818e+002°)
2.74726149992746e+003	(-1.01462754857358e+001dB,1.11530372605437e+002°)
2.74789415309918e+003	(-1.01425435438171e+001dB,1.11520089289978e+002°)
2.74852695196145e+003	(-1.01388120365763e+001dB,1.11509798331382e+002°)
2.74915989654782e+003	(-1.01350809649590e+001dB,1.11499499728613e+002°)
2.74979298689185e+003	(-1.01313503299117e+001dB,1.11489193480661e+002°)
2.75042622302710e+003	(-1.01276201323813e+001dB,1.11478879586536e+002°)
2.75105960498714e+003	(-1.01238903733201e+001dB,1.11468558045199e+002°)
2.75169313280557e+003	(-1.01201610536706e+001dB,1.11458228855685e+002°)
2.75232680651596e+003	(-1.01164321743849e+001dB,1.11447892016996e+002°)
2.75296062615191e+003	(-1.01127037364170e+001dB,1.11437547528053e+002°)
2.75359459174704e+003	(-1.01089757407125e+001dB,1.11427195387967e+002°)
2.75422870333494e+003	(-1.01052481882259e+001dB,1.11416835595725e+002°)
2.75486296094924e+003	(-1.01015210799115e+001dB,1.11406468150315e+002°)
2.75549736462357e+003	(-1.00977944167176e+001dB,1.11396093050831e+002°)
2.75613191439157e+003	(-1.00940681996006e+001dB,1.11385710296268e+002°)
2.75676661028687e+003	(-1.00903424295180e+001dB,1.11375319885654e+002°)
2.75740145234313e+003	(-1.00866171074201e+001dB,1.11364921818067e+002°)
2.75803644059400e+003	(-1.00828922342648e+001dB,1.11354516092539e+002°)
2.75867157507316e+003	(-1.00791678110114e+001dB,1.11344102708123e+002°)
2.75930685581428e+003	(-1.00754438386135e+001dB,1.11333681663908e+002°)
2.75994228285103e+003	(-1.00717203180305e+001dB,1.11323252958903e+002°)
2.76057785621711e+003	(-1.00679972502202e+001dB,1.11312816592251e+002°)
2.76121357594622e+003	(-1.00642746361451e+001dB,1.11302372562958e+002°)
2.76184944207205e+003	(-1.00605524767638e+001dB,1.11291920870146e+002°)
2.76248545462834e+003	(-1.00568307730372e+001dB,1.11281461512907e+002°)
2.76312161364878e+003	(-1.00531095259260e+001dB,1.11270994490320e+002°)
2.76375791916712e+003	(-1.00493887363965e+001dB,1.11260519801470e+002°)
2.76439437121709e+003	(-1.00456684054054e+001dB,1.11250037445504e+002°)
2.76503096983244e+003	(-1.00419485339219e+001dB,1.11239547421502e+002°)
2.76566771504691e+003	(-1.00382291229062e+001dB,1.11229049728595e+002°)
2.76630460689426e+003	(-1.00345101733268e+001dB,1.11218544365895e+002°)
2.76694164540827e+003	(-1.00307916861505e+001dB,1.11208031332494e+002°)
2.76757883062270e+003	(-1.00270736623388e+001dB,1.11197510627572e+002°)
2.76821616257134e+003	(-1.00233561028633e+001dB,1.11186982250246e+002°)
2.76885364128799e+003	(-1.00196390086923e+001dB,1.11176446199667e+002°)
2.76949126680643e+003	(-1.00159223807896e+001dB,1.11165902474997e+002°)
2.77012903916048e+003	(-1.00122062201311e+001dB,1.11155351075339e+002°)
2.77076695838395e+003	(-1.00084905276805e+001dB,1.11144791999942e+002°)
2.77140502451066e+003	(-1.00047753044127e+001dB,1.11134225247849e+002°)
2.77204323757445e+003	(-1.00010605512997e+001dB,1.11123650818352e+002°)
2.77268159760914e+003	(-9.99734626931002e+000dB,1.11113068710554e+002°)
2.77332010464858e+003	(-9.99363245941961e+000dB,1.11102478923654e+002°)
2.77395875872664e+003	(-9.98991912260195e+000dB,1.11091881456835e+002°)
2.77459755987716e+003	(-9.98620625983052e+000dB,1.11081276309288e+002°)
2.77523650813401e+003	(-9.98249387207851e+000dB,1.11070663480237e+002°)
2.77587560353108e+003	(-9.97878196032400e+000dB,1.11060042968848e+002°)
2.77651484610225e+003	(-9.97507052554377e+000dB,1.11049414774365e+002°)
2.77715423588140e+003	(-9.97135956871286e+000dB,1.11038778895991e+002°)
2.77779377290245e+003	(-9.96764909080901e+000dB,1.11028135332955e+002°)
2.77843345719929e+003	(-9.96393909281193e+000dB,1.11017484084451e+002°)
2.77907328880584e+003	(-9.96022957570231e+000dB,1.11006825149746e+002°)
2.77971326775602e+003	(-9.95652054045617e+000dB,1.10996158528076e+002°)
2.78035339408378e+003	(-9.95281198805744e+000dB,1.10985484218662e+002°)
2.78099366782303e+003	(-9.94910391948382e+000dB,1.10974802220762e+002°)
2.78163408900774e+003	(-9.94539633571823e+000dB,1.10964112533680e+002°)
2.78227465767185e+003	(-9.94168923774685e+000dB,1.10953415156606e+002°)
2.78291537384934e+003	(-9.93798262654864e+000dB,1.10942710088842e+002°)
2.78355623757416e+003	(-9.93427650310950e+000dB,1.10931997329664e+002°)
2.78419724888029e+003	(-9.93057086841550e+000dB,1.10921276878345e+002°)
2.78483840780173e+003	(-9.92686572344882e+000dB,1.10910548734147e+002°)
2.78547971437246e+003	(-9.92316106919663e+000dB,1.10899812896390e+002°)
2.78612116862650e+003	(-9.91945690664544e+000dB,1.10889069364388e+002°)
2.78676277059783e+003	(-9.91575323678422e+000dB,1.10878318137383e+002°)
2.78740452032049e+003	(-9.91205006059941e+000dB,1.10867559214733e+002°)
2.78804641782850e+003	(-9.90834737908161e+000dB,1.10856792595725e+002°)
2.78868846315589e+003	(-9.90464519321859e+000dB,1.10846018279671e+002°)
2.78933065633670e+003	(-9.90094350399838e+000dB,1.10835236265949e+002°)
2.78997299740498e+003	(-9.89724231241653e+000dB,1.10824446553844e+002°)
2.79061548639479e+003	(-9.89354161946378e+000dB,1.10813649142672e+002°)
2.79125812334019e+003	(-9.88984142612734e+000dB,1.10802844031856e+002°)
2.79190090827525e+003	(-9.88614173340731e+000dB,1.10792031220658e+002°)
2.79254384123405e+003	(-9.88244254229231e+000dB,1.10781210708501e+002°)
2.79318692225069e+003	(-9.87874385377702e+000dB,1.10770382494683e+002°)
2.79383015135924e+003	(-9.87504566885885e+000dB,1.10759546578626e+002°)
2.79447352859383e+003	(-9.87134798853072e+000dB,1.10748702959685e+002°)
2.79511705398856e+003	(-9.86765081378955e+000dB,1.10737851637221e+002°)
2.79576072757754e+003	(-9.86395414563356e+000dB,1.10726992610632e+002°)
2.79640454939491e+003	(-9.86025798505830e+000dB,1.10716125879317e+002°)
2.79704851947480e+003	(-9.85656233306288e+000dB,1.10705251442671e+002°)
2.79769263785136e+003	(-9.85286719064830e+000dB,1.10694369300061e+002°)
2.79833690455873e+003	(-9.84917255881034e+000dB,1.10683479450966e+002°)
2.79898131963107e+003	(-9.84547843855331e+000dB,1.10672581894714e+002°)
2.79962588310255e+003	(-9.84178483087848e+000dB,1.10661676630785e+002°)
2.80027059500734e+003	(-9.83809173678305e+000dB,1.10650763658591e+002°)
2.80091545537963e+003	(-9.83439915727030e+000dB,1.10639842977602e+002°)
2.80156046425360e+003	(-9.83070709334793e+000dB,1.10628914587167e+002°)
2.80220562166345e+003	(-9.82701554601421e+000dB,1.10617978486815e+002°)
2.80285092764339e+003	(-9.82332451627778e+000dB,1.10607034675937e+002°)
2.80349638222763e+003	(-9.81963400514001e+000dB,1.10596083154064e+002°)
2.80414198545039e+003	(-9.81594401360978e+000dB,1.10585123920571e+002°)
2.80478773734591e+003	(-9.81225454269166e+000dB,1.10574156974995e+002°)
2.80543363794841e+003	(-9.80856559339330e+000dB,1.10563182316768e+002°)
2.80607968729215e+003	(-9.80487716672057e+000dB,1.10552199945403e+002°)
2.80672588541137e+003	(-9.80118926368412e+000dB,1.10541209860368e+002°)
2.80737223234034e+003	(-9.79750188529378e+000dB,1.10530212061180e+002°)
2.80801872811333e+003	(-9.79381503255732e+000dB,1.10519206547296e+002°)
2.80866537276461e+003	(-9.79012870648475e+000dB,1.10508193318272e+002°)
2.80931216632847e+003	(-9.78644290808793e+000dB,1.10497172373590e+002°)
2.80995910883919e+003	(-9.78275763837843e+000dB,1.10486143712785e+002°)
2.81060620033109e+003	(-9.77907289836915e+000dB,1.10475107335380e+002°)
2.81125344083846e+003	(-9.77538868907415e+000dB,1.10464063240887e+002°)
2.81190083039563e+003	(-9.77170501150290e+000dB,1.10453011428860e+002°)
2.81254836903691e+003	(-9.76802186667612e+000dB,1.10441951898834e+002°)
2.81319605679665e+003	(-9.76433925560343e+000dB,1.10430884650368e+002°)
2.81384389370917e+003	(-9.76065717930037e+000dB,1.10419809683030e+002°)
2.81449187980883e+003	(-9.75697563878874e+000dB,1.10408726996352e+002°)
2.81514001512998e+003	(-9.75329463508222e+000dB,1.10397636589915e+002°)
2.81578829970699e+003	(-9.74961416919506e+000dB,1.10386538463300e+002°)
2.81643673357423e+003	(-9.74593424215242e+000dB,1.10375432616068e+002°)
2.81708531676607e+003	(-9.74225485496740e+000dB,1.10364319047855e+002°)
2.81773404931691e+003	(-9.73857600866238e+000dB,1.10353197758209e+002°)
2.81838293126113e+003	(-9.73489770425957e+000dB,1.10342068746731e+002°)
2.81903196263315e+003	(-9.73121994277563e+000dB,1.10330932013056e+002°)
2.81968114346737e+003	(-9.72754272523457e+000dB,1.10319787556781e+002°)
2.82033047379821e+003	(-9.72386605265822e+000dB,1.10308635377538e+002°)
2.82097995366010e+003	(-9.72018992606822e+000dB,1.10297475474945e+002°)
2.82162958308748e+003	(-9.71651434648921e+000dB,1.10286307848623e+002°)
2.82227936211478e+003	(-9.71283931494748e+000dB,1.10275132498196e+002°)
2.82292929077645e+003	(-9.70916483246392e+000dB,1.10263949423375e+002°)
2.82357936910697e+003	(-9.70549090006598e+000dB,1.10252758623749e+002°)
2.82422959714078e+003	(-9.70181751878111e+000dB,1.10241560099007e+002°)
2.82487997491237e+003	(-9.69814468963313e+000dB,1.10230353848797e+002°)
2.82553050245622e+003	(-9.69447241365333e+000dB,1.10219139872789e+002°)
2.82618117980682e+003	(-9.69080069186472e+000dB,1.10207918170674e+002°)
2.82683200699867e+003	(-9.68712952530290e+000dB,1.10196688742097e+002°)
2.82748298406627e+003	(-9.68345891498993e+000dB,1.10185451586834e+002°)
2.82813411104414e+003	(-9.67978886196031e+000dB,1.10174206704499e+002°)
2.82878538796679e+003	(-9.67611936724289e+000dB,1.10162954094825e+002°)
2.82943681486877e+003	(-9.67245043187084e+000dB,1.10151693757541e+002°)
2.83008839178460e+003	(-9.66878205687309e+000dB,1.10140425692333e+002°)
2.83074011874884e+003	(-9.66511424328316e+000dB,1.10129149898946e+002°)
2.83139199579604e+003	(-9.66144699213732e+000dB,1.10117866377094e+002°)
2.83204402296075e+003	(-9.65778030446570e+000dB,1.10106575126509e+002°)
2.83269620027755e+003	(-9.65411418130334e+000dB,1.10095276146968e+002°)
2.83334852778103e+003	(-9.65044862368938e+000dB,1.10083969438164e+002°)
2.83400100550575e+003	(-9.64678363265567e+000dB,1.10072654999903e+002°)
2.83465363348632e+003	(-9.64311920923766e+000dB,1.10061332831933e+002°)
2.83530641175734e+003	(-9.63945535447565e+000dB,1.10050002934010e+002°)
2.83595934035341e+003	(-9.63579206940471e+000dB,1.10038665305937e+002°)
2.83661241930916e+003	(-9.63212935506329e+000dB,1.10027319947479e+002°)
2.83726564865922e+003	(-9.62846721249405e+000dB,1.10015966858397e+002°)
2.83791902843820e+003	(-9.62480564273195e+000dB,1.10004606038544e+002°)
2.83857255868077e+003	(-9.62114464681896e+000dB,1.09993237487683e+002°)
2.83922623942155e+003	(-9.61748422579883e+000dB,1.09981861205626e+002°)
2.83988007069523e+003	(-9.61382438070724e+000dB,1.09970477192219e+002°)
2.84053405253645e+003	(-9.61016511258897e+000dB,1.09959085447247e+002°)
2.84118818497989e+003	(-9.60650642248866e+000dB,1.09947685970547e+002°)
2.84184246806023e+003	(-9.60284831144724e+000dB,1.09936278761994e+002°)
2.84249690181217e+003	(-9.59919078050792e+000dB,1.09924863821390e+002°)
2.84315148627040e+003	(-9.59553383071878e+000dB,1.09913441148587e+002°)
2.84380622146962e+003	(-9.59187746312367e+000dB,1.09902010743444e+002°)
2.84446110744455e+003	(-9.58822167876623e+000dB,1.09890572605855e+002°)
2.84511614422992e+003	(-9.58456647869480e+000dB,1.09879126735662e+002°)
2.84577133186044e+003	(-9.58091186395557e+000dB,1.09867673132715e+002°)
2.84642667037086e+003	(-9.57725783559760e+000dB,1.09856211796960e+002°)
2.84708215979592e+003	(-9.57360439466707e+000dB,1.09844742728251e+002°)
2.84773780017038e+003	(-9.56995154221669e+000dB,1.09833265926461e+002°)
2.84839359152899e+003	(-9.56629927929060e+000dB,1.09821781391555e+002°)
2.84904953390654e+003	(-9.56264760694357e+000dB,1.09810289123391e+002°)
2.84970562733778e+003	(-9.55899652622573e+000dB,1.09798789121917e+002°)
2.85036187185752e+003	(-9.55534603818775e+000dB,1.09787281387036e+002°)
2.85101826750054e+003	(-9.55169614387989e+000dB,1.09775765918707e+002°)
2.85167481430164e+003	(-9.54804684435662e+000dB,1.09764242716844e+002°)
2.85233151229564e+003	(-9.54439814067200e+000dB,1.09752711781394e+002°)
2.85298836151734e+003	(-9.54075003387575e+000dB,1.09741173112365e+002°)
2.85364536200159e+003	(-9.53710252502724e+000dB,1.09729626709623e+002°)
2.85430251378320e+003	(-9.53345561518150e+000dB,1.09718072573168e+002°)
2.85495981689703e+003	(-9.52980930538846e+000dB,1.09706510703034e+002°)
2.85561727137792e+003	(-9.52616359671193e+000dB,1.09694941099125e+002°)
2.85627487726072e+003	(-9.52251849020410e+000dB,1.09683363761450e+002°)
2.85693263458031e+003	(-9.51887398692284e+000dB,1.09671778690015e+002°)
2.85759054337156e+003	(-9.51523008792906e+000dB,1.09660185884797e+002°)
2.85824860366935e+003	(-9.51158679427748e+000dB,1.09648585345835e+002°)
2.85890681550857e+003	(-9.50794410702861e+000dB,1.09636977073138e+002°)
2.85956517892412e+003	(-9.50430202724451e+000dB,1.09625361066730e+002°)
2.86022369395089e+003	(-9.50066055598434e+000dB,1.09613737326606e+002°)
2.86088236062382e+003	(-9.49701969431025e+000dB,1.09602105852824e+002°)
2.86154117897781e+003	(-9.49337944327914e+000dB,1.09590466645462e+002°)
2.86220014904780e+003	(-9.48973980396060e+000dB,1.09578819704515e+002°)
2.86285927086873e+003	(-9.48610077741287e+000dB,1.09567165030084e+002°)
2.86351854447554e+003	(-9.48246236470064e+000dB,1.09555502622193e+002°)
2.86417796990319e+003	(-9.47882456688786e+000dB,1.09543832480937e+002°)
2.86483754718663e+003	(-9.47518738503963e+000dB,1.09532154606409e+002°)
2.86549727636085e+003	(-9.47155082022100e+000dB,1.09520468998666e+002°)
2.86615715746081e+003	(-9.46791487349715e+000dB,1.09508775657812e+002°)
2.86681719052150e+003	(-9.46427954593543e+000dB,1.09497074583979e+002°)
2.86747737557792e+003	(-9.46064483860340e+000dB,1.09485365777203e+002°)
2.86813771266507e+003	(-9.45701075256702e+000dB,1.09473649237665e+002°)
2.86879820181796e+003	(-9.45337728889588e+000dB,1.09461924965455e+002°)
2.86945884307160e+003	(-9.44974444865959e+000dB,1.09450192960698e+002°)
2.87011963646104e+003	(-9.44611223292524e+000dB,1.09438453223561e+002°)
2.87078058202129e+003	(-9.44248064276537e+000dB,1.09426705754145e+002°)
2.87144167978740e+003	(-9.43884967924736e+000dB,1.09414950552643e+002°)
2.87210292979443e+003	(-9.43521934344585e+000dB,1.09403187619170e+002°)
2.87276433207743e+003	(-9.43158963642994e+000dB,1.09391416953934e+002°)
2.87342588667146e+003	(-9.42796055927215e+000dB,1.09379638557094e+002°)
2.87408759361161e+003	(-9.42433211304774e+000dB,1.09367852428808e+002°)
2.87474945293296e+003	(-9.42070429882866e+000dB,1.09356058569283e+002°)
2.87541146467059e+003	(-9.41707711768981e+000dB,1.09344256978684e+002°)
2.87607362885962e+003	(-9.41345057070312e+000dB,1.09332447657268e+002°)
2.87673594553513e+003	(-9.40982465894716e+000dB,1.09320630605195e+002°)
2.87739841473226e+003	(-9.40619938349584e+000dB,1.09308805822715e+002°)
2.87806103648611e+003	(-9.40257474542708e+000dB,1.09296973310014e+002°)
2.87872381083183e+003	(-9.39895074581614e+000dB,1.09285133067353e+002°)
2.87938673780456e+003	(-9.39532738574114e+000dB,1.09273285094937e+002°)
2.88004981743944e+003	(-9.39170466627898e+000dB,1.09261429393087e+002°)
2.88071304977162e+003	(-9.38808258851050e+000dB,1.09249565961974e+002°)
2.88137643483628e+003	(-9.38446115351547e+000dB,1.09237694801870e+002°)
2.88203997266858e+003	(-9.38084036237084e+000dB,1.09225815913086e+002°)
2.88270366330370e+003	(-9.37722021615759e+000dB,1.09213929295875e+002°)
2.88336750677684e+003	(-9.37360071595808e+000dB,1.09202034950507e+002°)
2.88403150312318e+003	(-9.36998186285173e+000dB,1.09190132877297e+002°)
2.88469565237794e+003	(-9.36636365792551e+000dB,1.09178223076503e+002°)
2.88535995457632e+003	(-9.36274610225512e+000dB,1.09166305548470e+002°)
2.88602440975354e+003	(-9.35912919692953e+000dB,1.09154380293466e+002°)
2.88668901794485e+003	(-9.35551294302966e+000dB,1.09142447311855e+002°)
2.88735377918546e+003	(-9.35189734163753e+000dB,1.09130506603987e+002°)
2.88801869351062e+003	(-9.34828239384358e+000dB,1.09118558170112e+002°)
2.88868376095560e+003	(-9.34466810073135e+000dB,1.09106602010619e+002°)
2.88934898155565e+003	(-9.34105446338285e+000dB,1.09094638125889e+002°)
2.89001435534604e+003	(-9.33744148288718e+000dB,1.09082666516228e+002°)
2.89067988236204e+003	(-9.33382916033340e+000dB,1.09070687182007e+002°)
2.89134556263895e+003	(-9.33021749680782e+000dB,1.09058700123625e+002°)
2.89201139621205e+003	(-9.32660649339785e+000dB,1.09046705341444e+002°)
2.89267738311665e+003	(-9.32299615119258e+000dB,1.09034702835884e+002°)
2.89334352338806e+003	(-9.31938647128087e+000dB,1.09022692607277e+002°)
2.89400981706160e+003	(-9.31577745475418e+000dB,1.09010674656075e+002°)
2.89467626417259e+003	(-9.31216910269953e+000dB,1.08998648982691e+002°)
2.89534286475636e+003	(-9.30856141621229e+000dB,1.08986615587499e+002°)
